# Wavelength, Reflectance
1.644331734657237575e+03 2.043566651441075244e-01
1.643465645790050075e+03 2.294901153540289673e-01
1.642600411415050075e+03 2.334748677808201889e-01
1.641736153602550075e+03 2.459126833019472935e-01
1.640872750282237575e+03 2.501109407978843735e-01
1.640010445594737575e+03 2.420332368766413556e-01
1.639148995399425075e+03 2.324063355365904582e-01
1.638288521766612575e+03 2.471250907736041724e-01
1.637428902625987575e+03 2.454985511569436341e-01
1.636570382118175075e+03 2.399403076828144077e-01
1.635712716102550075e+03 2.666228809761928553e-01
1.634856026649425075e+03 2.575193376509063992e-01
1.634000313758800075e+03 2.313615716970210956e-01
1.633145455360362575e+03 2.321817549092297372e-01
1.632291573524425075e+03 2.418962063643257665e-01
1.631438546180675075e+03 2.517247747722449747e-01
1.630586495399425075e+03 2.698978798492950304e-01
1.629735421180675075e+03 2.526585291941439992e-01
1.628885201454112575e+03 2.443879133446836271e-01
1.628035958290050075e+03 2.490664931855536557e-01
1.627187569618175075e+03 2.500831388394493260e-01
1.626340157508800075e+03 2.418417568475806634e-01
1.625493721961925075e+03 2.501120200247857750e-01
1.624648262977550075e+03 2.400958549682213894e-01
1.623803536415050075e+03 2.404199960628550237e-01
1.622959908485362575e+03 2.442622639511947413e-01
1.622117012977550075e+03 2.492886667441703563e-01
1.621275216102550075e+03 2.615825915379575983e-01
1.620434151649425075e+03 2.531533143040192724e-01
1.619594185829112575e+03 2.518270639249688414e-01
1.618754952430675075e+03 2.282717554356791523e-01
1.617916695594737575e+03 2.548269982445278137e-01
1.617079293250987575e+03 2.345503690307814970e-01
1.616242867469737575e+03 2.557159897149280381e-01
1.615407296180675075e+03 2.404335455522935705e-01
1.614572701454112575e+03 2.613121539803882065e-01
1.613739083290050075e+03 2.416861996245386335e-01
1.612906197547862575e+03 2.374933956295665061e-01
1.612074288368175075e+03 2.493330147317981971e-01
1.611243233680675075e+03 2.523122827757709463e-01
1.610413155555675075e+03 2.351088230568223747e-01
1.609583931922862575e+03 2.331097515273592435e-01
1.608755562782237575e+03 2.317541136981776384e-01
1.607928170204112575e+03 2.242963361559940361e-01
1.607101510047862575e+03 2.346225187966012038e-01
1.606275826454112575e+03 2.349683300811617748e-01
1.605451119422862575e+03 2.422591105836038872e-01
1.604627266883800075e+03 2.207064780097160728e-01
1.603804146766612575e+03 2.440484051788222586e-01
1.602982003211925075e+03 2.371227551760888008e-01
1.602160836219737575e+03 2.322472834300274291e-01
1.601340401649425075e+03 2.375343356977173137e-01
1.600520943641612575e+03 2.379820289078459217e-01
1.599702340125987575e+03 2.379225069642998958e-01
1.598884591102550075e+03 2.368408467212286261e-01
1.598067696571300075e+03 2.400857209198364595e-01
1.597251534461925075e+03 2.383855537865108565e-01
1.596436715125987575e+03 2.421003235231105610e-01
1.595622384071300075e+03 2.379118308440809904e-01
1.594808907508800075e+03 2.403245878710290606e-01
1.593996529579112575e+03 2.437181768658702175e-01
1.593184762000987575e+03 2.366013934670627983e-01
1.592373970985362575e+03 2.410616368250281805e-01
1.591564156532237575e+03 2.353556003902069482e-01
1.590755074500987575e+03 2.325359838340051999e-01
1.589946969032237575e+03 2.382506257193748311e-01
1.589139473915050075e+03 2.390490758412898986e-01
1.588332833290050075e+03 2.567038449187670213e-01
1.587527413368175075e+03 2.385001289363895549e-01
1.586722603797862575e+03 2.312410765519842815e-01
1.585918648719737575e+03 2.510646119510318575e-01
1.585115670204112575e+03 2.441497141714181751e-01
1.584313424110362575e+03 2.444309784611643777e-01
1.583512032508800075e+03 2.441227461721169889e-01
1.582711617469737575e+03 2.377841456953745936e-01
1.581911934852550075e+03 2.398030605852883301e-01
1.581113228797862575e+03 2.380833831362478004e-01
1.580315133094737575e+03 2.421449202765625641e-01
1.579517891883800075e+03 2.429524461559591786e-01
1.578721749305675075e+03 2.469273884929177043e-01
1.577926217079112575e+03 2.339333333442925877e-01
1.577131661415050075e+03 2.528472575883992102e-01
1.576337960243175075e+03 2.273685989599958657e-01
1.575544991493175075e+03 2.400798435865771907e-01
1.574752755165050075e+03 2.393670440253480580e-01
1.573961495399425075e+03 2.460280276182603421e-01
1.573171090125987575e+03 2.352109893521593109e-01
1.572381539344737575e+03 2.309139306775769562e-01
1.571592720985362575e+03 2.371819455086467687e-01
1.570804635047862575e+03 2.227472454291675175e-01
1.570017647743175075e+03 2.321645031898413036e-01
1.569231270790050075e+03 2.403274208644499699e-01
1.568445992469737575e+03 2.350358888468008500e-01
1.567661202430675075e+03 2.417115522955506357e-01
1.566877388954112575e+03 2.466648767790408092e-01
1.566094429969737575e+03 2.354283457137326674e-01
1.565312203407237575e+03 2.356088484890458412e-01
1.564530831336925075e+03 2.449419143350188843e-01
1.563750313758800075e+03 2.387646402621603769e-01
1.562970650672862575e+03 2.466542515319789797e-01
1.562191597938487575e+03 2.482057794290307984e-01
1.561413521766612575e+03 2.400327112847573385e-01
