# Wavelength, Reflectance
1.644300763602246434e+03 3.575064518121301438e-01
1.643434674735058934e+03 3.622715219647564266e-01
1.642569440360058934e+03 3.451951000005911152e-01
1.641705182547558934e+03 3.304000906618300148e-01
1.640841779227246434e+03 3.399282807451145527e-01
1.639979474539746434e+03 3.748305027104578135e-01
1.639118024344433934e+03 3.551960293432794291e-01
1.638257550711621434e+03 3.545211596693450540e-01
1.637397931570996434e+03 3.307983669302709262e-01
1.636539411063183934e+03 3.608765225217379080e-01
1.635681745047558934e+03 3.532830663726020948e-01
1.634825055594433934e+03 3.270797196594741885e-01
1.633969342703808934e+03 3.484321016706597440e-01
1.633114484305371434e+03 3.519508181515216272e-01
1.632260602469433934e+03 3.613170551771266448e-01
1.631407575125683934e+03 3.516299833495564742e-01
1.630555524344433934e+03 3.370464124856100141e-01
1.629704450125683934e+03 3.396317993403343283e-01
1.628854230399121434e+03 3.430523593427045048e-01
1.628004987235058934e+03 3.458818092808349509e-01
1.627156598563183934e+03 3.414191683517822651e-01
1.626309186453808934e+03 3.376792567581527460e-01
1.625462750906933934e+03 3.541630996644239970e-01
1.624617291922558934e+03 3.480696959801225510e-01
1.623772565360058934e+03 3.543864269740513162e-01
1.622928937430371434e+03 3.478018632041972036e-01
1.622086041922558934e+03 3.378387889214063966e-01
1.621244245047558934e+03 3.467336194997753807e-01
1.620403180594433934e+03 3.328571909798280770e-01
1.619563214774121434e+03 3.327305036266320903e-01
1.618723981375683934e+03 3.417823371044748648e-01
1.617885724539746434e+03 3.563778591286842490e-01
1.617048322195996434e+03 3.418421386765111980e-01
1.616211896414746434e+03 3.341479836215295873e-01
1.615376325125683934e+03 3.365216491163019463e-01
1.614541730399121434e+03 3.325358219500695323e-01
1.613708112235058934e+03 3.369480575865101413e-01
1.612875226492871434e+03 3.332210645557173723e-01
1.612043317313183934e+03 3.592667436760004773e-01
1.611212262625683934e+03 3.195105447814889366e-01
1.610382184500683934e+03 3.319568153786177089e-01
1.609552960867871434e+03 3.340058919873639676e-01
1.608724591727246434e+03 3.302255698198185985e-01
1.607897199149121434e+03 3.177756834844753797e-01
1.607070538992871434e+03 3.277351947492777029e-01
1.606244855399121434e+03 3.419470748938145399e-01
1.605420148367871434e+03 3.329321087563290038e-01
1.604596295828808934e+03 3.269294665311236470e-01
1.603773175711621434e+03 3.246172905627680572e-01
1.602951032156933934e+03 3.400827705608299723e-01
1.602129865164746434e+03 3.151971158489549341e-01
1.601309430594433934e+03 3.183622655481636587e-01
1.600489972586621434e+03 3.258228547639486772e-01
1.599671369070996434e+03 3.322115910323678034e-01
1.598853620047558934e+03 3.295193421807640632e-01
1.598036725516308934e+03 3.250998329789202002e-01
1.597220563406933934e+03 3.412739188766664156e-01
1.596405744070996434e+03 3.244397209733320686e-01
1.595591413016308934e+03 3.338602679365245129e-01
1.594777936453808934e+03 3.394152126043724627e-01
1.593965558524121434e+03 3.376774263409015320e-01
1.593153790945996434e+03 3.344184387851178442e-01
1.592342999930371434e+03 3.350328867744854500e-01
1.591533185477246434e+03 3.309708594260059034e-01
1.590724103445996434e+03 3.451736883527249944e-01
1.589915997977246434e+03 3.394790414710552318e-01
1.589108502860058934e+03 3.379435541490570793e-01
1.588301862235058934e+03 3.330546186618804638e-01
1.587496442313183934e+03 3.306844556543223623e-01
1.586691632742871434e+03 3.338278469781540969e-01
1.585887677664746434e+03 3.230293987272673251e-01
1.585084699149121434e+03 3.451701211125683955e-01
1.584282453055371434e+03 3.318480579561951527e-01
1.583481061453808934e+03 3.322888996270649264e-01
1.582680646414746434e+03 3.320650928573144478e-01
1.581880963797558934e+03 3.427949877042362203e-01
1.581082257742871434e+03 3.308898660292076133e-01
1.580284162039746434e+03 3.277652563823195697e-01
1.579486920828808934e+03 3.317148047472688877e-01
1.578690778250683934e+03 3.315089419888020972e-01
1.577895246024121434e+03 3.345560908772970410e-01
1.577100690360058934e+03 3.279489973853749740e-01
1.576306989188183934e+03 3.336722359041460195e-01
1.575514020438183934e+03 3.273224757652579142e-01
