# Wavelength, Reflectance
1.644594331025901738e+03 5.874978518893565482e-01
1.643728242158714238e+03 5.866419801052970007e-01
1.642863007783714238e+03 5.897849371774283034e-01
1.641998749971214238e+03 5.867878400476377321e-01
1.641135346650901738e+03 5.781185409763688332e-01
1.640273041963401738e+03 5.715480880626556681e-01
1.639411591768089238e+03 5.757143082444300397e-01
1.638551118135276738e+03 5.652016766896477140e-01
1.637691498994651738e+03 5.694010316357003276e-01
1.636832978486839238e+03 5.566886641518966616e-01
1.635975312471214238e+03 5.484956797979836374e-01
1.635118623018089238e+03 5.430499150584570112e-01
1.634262910127464238e+03 5.356779276010689150e-01
1.633408051729026738e+03 5.355589445081103683e-01
1.632554169893089238e+03 5.307018331379959042e-01
1.631701142549339238e+03 5.197977156742713545e-01
1.630849091768089238e+03 5.134531371147909029e-01
1.629998017549339238e+03 5.120337323585075762e-01
1.629147797822776738e+03 5.104469042155769243e-01
1.628298554658714238e+03 5.024345853514856630e-01
1.627450165986839238e+03 5.002926326899921339e-01
1.626602753877464238e+03 5.112115475762051275e-01
1.625756318330589238e+03 5.034217160816483183e-01
1.624910859346214238e+03 5.090289837553846342e-01
1.624066132783714238e+03 4.973394070893411012e-01
1.623222504854026738e+03 4.999184473680813867e-01
1.622379609346214238e+03 4.992347304286839371e-01
1.621537812471214238e+03 4.938297328628856175e-01
1.620696748018089238e+03 4.844693612605703859e-01
1.619856782197776738e+03 4.887156900096493728e-01
1.619017548799339238e+03 4.845924702873071199e-01
1.618179291963401738e+03 4.813447666761654364e-01
1.617341889619651738e+03 4.876961314345850673e-01
1.616505463838401738e+03 4.828369944149906168e-01
1.615669892549339238e+03 4.792841065876932150e-01
1.614835297822776738e+03 4.814478649444283165e-01
1.614001679658714238e+03 4.842503919261345602e-01
1.613168793916526738e+03 4.838196605430777897e-01
1.612336884736839238e+03 4.826645419648606938e-01
1.611505830049339238e+03 4.848562231005578704e-01
1.610675751924339238e+03 4.822383473195548387e-01
1.609846528291526738e+03 4.753472519798475071e-01
1.609018159150901738e+03 4.764819680592888851e-01
1.608190766572776738e+03 4.794445142918884462e-01
1.607364106416526738e+03 4.742296482488276843e-01
1.606538422822776738e+03 4.765370109285358979e-01
1.605713715791526738e+03 4.863760230635823523e-01
1.604889863252464238e+03 4.768374240597077485e-01
1.604066743135276738e+03 4.713868006701092961e-01
1.603244599580589238e+03 4.811950246529827502e-01
1.602423432588401738e+03 4.724257895295851384e-01
1.601602998018089238e+03 4.758877935292795680e-01
1.600783540010276738e+03 4.636239189904283187e-01
1.599964936494651738e+03 4.723516046108091060e-01
1.599147187471214238e+03 4.713319894290244894e-01
1.598330292939964238e+03 4.719432148780658975e-01
1.597514130830589238e+03 4.760628686006361798e-01
1.596699311494651738e+03 4.734024444732206072e-01
1.595884980439964238e+03 4.666922102285895324e-01
1.595071503877464238e+03 4.678534535672771444e-01
1.594259125947776738e+03 4.686114519992281569e-01
1.593447358369651738e+03 4.793709196140309992e-01
1.592636567354026738e+03 4.741382407271925170e-01
1.591826752900901738e+03 4.703086696101602682e-01
1.591017670869651738e+03 4.739035792347263687e-01
1.590209565400901738e+03 4.786092916338652858e-01
1.589402070283714238e+03 4.609864527735198503e-01
1.588595429658714238e+03 4.671407620522415871e-01
1.587790009736839238e+03 4.679576489808834894e-01
1.586985200166526738e+03 4.694996921461310757e-01
1.586181245088401738e+03 4.736037501392709181e-01
1.585378266572776738e+03 4.691665503790234948e-01
1.584576020479026738e+03 4.683857241156521023e-01
1.583774628877464238e+03 4.687190208017302240e-01
1.582974213838401738e+03 4.777348696064792066e-01
1.582174531221214238e+03 4.680576429954791950e-01
1.581375825166526738e+03 4.751186512748023505e-01
1.580577729463401738e+03 4.705872104857116711e-01
1.579780488252464238e+03 4.738123770544714342e-01
1.578984345674339238e+03 4.759337720405197314e-01
1.578188813447776738e+03 4.809027487043573967e-01
1.577394257783714238e+03 4.666476673386045215e-01
1.576600556611839238e+03 4.632242154588586680e-01
1.575807587861839238e+03 4.836702124664408742e-01
1.575015351533714238e+03 4.731171942990207158e-01
1.574224091768089238e+03 4.677234761015807152e-01
1.573433686494651738e+03 4.665106454756017818e-01
1.572644135713401738e+03 4.666989163070745517e-01
1.571855317354026738e+03 4.670719711305645339e-01
1.571067231416526738e+03 4.704617427932229479e-01
1.570280244111839238e+03 4.715830037871434621e-01
1.569493867158714238e+03 4.632304404734515213e-01
1.568708588838401738e+03 4.652979935388194543e-01
1.567923798799339238e+03 4.626770000093148871e-01
1.567139985322776738e+03 4.622622828975849196e-01
1.566357026338401738e+03 4.685543890366532516e-01
1.565574799775901738e+03 4.669815398739117218e-01
1.564793427705589238e+03 4.709306441329850212e-01
1.564012910127464238e+03 4.659533088984613158e-01
1.563233247041526738e+03 4.667533882972068060e-01
1.562454194307151738e+03 4.693735492517656094e-01
1.561676118135276738e+03 4.652733858980086512e-01
1.560898896455589238e+03 4.641141363149209886e-01
1.560122407197776738e+03 4.660705973810227443e-01
1.559346650361839238e+03 4.631875287543785746e-01
1.558571748018089238e+03 4.589790118943645192e-01
1.557797822236839238e+03 4.672707201632840812e-01
1.557024506807151738e+03 4.662043676140329440e-01
1.556252045869651738e+03 4.655670701633531361e-01
1.555480317354026738e+03 4.628708841158725718e-01
1.554709565400901738e+03 4.656780925366104107e-01
1.553939423799339238e+03 4.612239414675703975e-01
1.553170258760276738e+03 4.653664058353472188e-01
1.553170136689964238e+03 4.623907213534486638e-01
1.552914033174339238e+03 4.624513739806292434e-01
1.552657807588401738e+03 4.625305410198698453e-01
1.552401826143089238e+03 4.648187081503416529e-01
1.552401704072776738e+03 4.601991032325438713e-01
1.552145844697776738e+03 4.636387243079082010e-01
1.551634125947776738e+03 4.589605150535622236e-01
1.550867280244651738e+03 4.627437433303706049e-01
1.550101166963401738e+03 4.569468458187362359e-01
1.549335908174339238e+03 4.629196838466838049e-01
1.548571503877464238e+03 4.632513407203953659e-01
1.547807709932151738e+03 4.654103609250921925e-01
1.547044770479026738e+03 4.686988971671594006e-01
1.546282685518089238e+03 4.634530655367148366e-01
1.545521455049339238e+03 4.614601896866126207e-01
1.544760834932151738e+03 4.639034205268469102e-01
1.544000947236839238e+03 4.631630804922473033e-01
1.543242036104026738e+03 4.650595692312297635e-01
1.542483979463401738e+03 4.615095471856074938e-01
1.541726533174339238e+03 4.623058153286400129e-01
1.540969819307151738e+03 4.633812253184356189e-01
1.540213959932151738e+03 4.566254273799367214e-01
1.539458832979026738e+03 4.564435062250274955e-01
1.538704682588401738e+03 4.647278178511113356e-01
1.537951142549339238e+03 4.604415050414724098e-01
1.537198334932151738e+03 4.669582755098098947e-01
1.536446381807151738e+03 4.615537146256446510e-01
1.535694916963401738e+03 4.643414173206215079e-01
1.534944794893089238e+03 4.620570841433377929e-01
1.534194916963401738e+03 4.657295467897963892e-01
1.533446137666526738e+03 4.577790048994603289e-01
1.532697968721214238e+03 4.621720678660674042e-01
1.531950532197776738e+03 4.633282670812206017e-01
1.531204072236839238e+03 4.609525655242552866e-01
1.530458222627464238e+03 4.671768991354850464e-01
1.529713105439964238e+03 4.492173811897438584e-01
1.528968720674339238e+03 4.585071645171429622e-01
1.528225190400901738e+03 4.616680385141342380e-01
1.527482148408714238e+03 4.650404737523761156e-01
1.526740327119651738e+03 4.588493798481230734e-01
1.525998872041526738e+03 4.588425609005694628e-01
1.525258515596214238e+03 4.648483587400729644e-01
1.524518647432151738e+03 4.579331433119293582e-01
1.523779633760276738e+03 4.598939725463982442e-01
1.523041352510276738e+03 4.617135142224563227e-01
1.522303925752464238e+03 4.595806426494046804e-01
1.521567109346214238e+03 4.629708480118532310e-01
1.520831025361839238e+03 4.605003513101684764e-01
1.520095673799339238e+03 4.610854045271273183e-01
1.519361176729026738e+03 4.613903535378913734e-01
1.518627290010276738e+03 4.581676312435015719e-01
1.517894135713401738e+03 4.611377429908568026e-01
1.517162080049339238e+03 4.631588964439817824e-01
1.516430512666526738e+03 4.534290130544598729e-01
1.515699555635276738e+03 4.609664062987215427e-01
1.515456269502464238e+03 4.592870075982852240e-01
1.515212983369651738e+03 4.559221822967037818e-01
1.514969575166526738e+03 4.550960571904106300e-01
1.514969453096214238e+03 4.536090267999530190e-01
1.514726411104026738e+03 4.575072114637748766e-01
1.514483369111839238e+03 4.573502896282820585e-01
1.514240082979026738e+03 4.583311206231887036e-01
1.513511445283714238e+03 4.594445213091397640e-01
1.512783540010276738e+03 4.617339742052640750e-01
1.512056367158714238e+03 4.573966485425848827e-01
1.511330048799339238e+03 4.606616852624904057e-01
1.510604340791526738e+03 4.643173607040836370e-01
1.509879365205589238e+03 4.605030980722548684e-01
1.509155122041526738e+03 4.648963406567190870e-01
1.508431611299339238e+03 4.650422064990886173e-01
1.507708832979026738e+03 4.641888415007289215e-01
1.506986787080589238e+03 4.676879626808029267e-01
1.506265473604026738e+03 4.738030710334364404e-01
1.505544892549339238e+03 4.698090796562922611e-01
1.504825165986839238e+03 4.717136691703781581e-01
1.504105927705589238e+03 4.506075858142907231e-01
1.503387543916526738e+03 4.698446197930672974e-01
1.502669084700898793e+03 4.462402743992862630e-01
1.501951198874458214e+03 4.599868141346086237e-01
1.501234168546959609e+03 4.593899232567138502e-01
1.500517749290133679e+03 4.608137233235173880e-01
1.499802063318115188e+03 4.595655676022128433e-01
1.499087110630904135e+03 4.589924018829962260e-01
1.498372769014365986e+03 4.627954564543720894e-01
1.497659282896769582e+03 4.620592835210264870e-01
1.496946407849846310e+03 4.603609285121155192e-01
1.496234388301864783e+03 4.581471893469175605e-01
1.495522979824556160e+03 4.589860240254724499e-01
1.494812304632054975e+03 4.587842019949475159e-01
1.494102240510226466e+03 4.566942425561034691e-01
1.493393031887339930e+03 4.574241349791243749e-01
1.492684434335126298e+03 4.620197647363232796e-01
1.491976570067720104e+03 4.662205333254302309e-01
1.491269439085121348e+03 4.575013501566775886e-01
1.490562919173195269e+03 4.620316717794435979e-01
1.489857132546076627e+03 4.612235150047714338e-01
1.489152079203765425e+03 4.678977563872325773e-01
1.488447759146261660e+03 4.623432193969783111e-01
1.487744050159430572e+03 4.482094999333663399e-01
1.487041074457407149e+03 4.644612080020917855e-01
1.486338709826056174e+03 4.595864776145441311e-01
1.485637200693647401e+03 4.557353889294006311e-01
1.484936302631911531e+03 4.578358492931686730e-01
1.484236137854982871e+03 4.561311708973654344e-01
1.483536584148727115e+03 4.561739996861186586e-01
1.482837885941413333e+03 4.504047264949913032e-01
1.482139676590637919e+03 4.597240655185929059e-01
1.481442322738804251e+03 4.585540547400481781e-01
1.480745579957643486e+03 4.578362901434223642e-01
1.480049448247155624e+03 4.590719995125334130e-01
1.479354172035609736e+03 4.592969164318213560e-01
1.478659384680601988e+03 4.566257064335700888e-01
1.477965452824536442e+03 4.604629103282757430e-01
1.477272132039143571e+03 4.583737854011877277e-01
1.476579544538557911e+03 4.621340915291559659e-01
1.475887568108645382e+03 4.580789488307835389e-01
1.475196324963540064e+03 4.547083666376450783e-01
1.474505692889107650e+03 4.681201151172362240e-01
1.473815794099482673e+03 4.620508337258334985e-01
1.473126506380530373e+03 4.619143060309187088e-01
1.472437951946385510e+03 4.523496998037882522e-01
1.471750130797048087e+03 4.515616014696879343e-01
1.471062920718383566e+03 4.479700921352143261e-01
1.470376443924526484e+03 4.503667727613335781e-01
1.469690578201342078e+03 4.525797708559269883e-01
1.469005323548830575e+03 4.558139630464077552e-01
1.468320802181126510e+03 4.586987440419467710e-01
1.467637014098229656e+03 4.570949323045869206e-01
1.466953837086005706e+03 4.531795308715627080e-01
1.466271271144454658e+03 4.566198672243937384e-01
1.465589438487711050e+03 4.469711669389502817e-01
1.464908216901640117e+03 4.518110475103124801e-01
1.464227728600376622e+03 4.579774203900322527e-01
1.463547851369786031e+03 4.606286337939025644e-01
1.462868707424002878e+03 4.579849028955325640e-01
1.462190174548892401e+03 4.574979790743158858e-01
1.461512252744454827e+03 4.568440168849862149e-01
1.460834942010690156e+03 4.570564862894793134e-01
1.460158486775867459e+03 4.546588471772550211e-01
1.459482520397582903e+03 4.489532070071103331e-01
1.458807287304105785e+03 4.548567500638821537e-01
1.458132665281301570e+03 4.535152754300823541e-01
1.457458776543304566e+03 4.554879105794876759e-01
1.456785498875980466e+03 4.542859150848703731e-01
1.456112832279329268e+03 4.547736293451824507e-01
1.455440898967485509e+03 4.486351731705419121e-01
1.454769576726314426e+03 4.445969920059009151e-01
1.454098865555816246e+03 4.567451910744775856e-01
1.453428765455990970e+03 4.590612270055602351e-01
1.452759520855107667e+03 4.552244157041466788e-01
1.452090765110762504e+03 4.598097071254753643e-01
1.451422620437090245e+03 4.524399685618865075e-01
1.450755209048225424e+03 4.607836634307136414e-01
1.450088408730033279e+03 4.514053548874816246e-01
1.449422219482514038e+03 4.562622383012755467e-01
1.448756763519802234e+03 4.564382737533248524e-01
1.448091918627763107e+03 4.597869219739686986e-01
1.447427562592262348e+03 4.624681042264146558e-01
1.446764062055703562e+03 4.580605049977164445e-01
1.446101050375683144e+03 4.584226544962425320e-01
1.445438894194604700e+03 4.564624960010744137e-01
1.444777104655929634e+03 4.603856035800240054e-01
1.444116048402062233e+03 4.571563117384500607e-01
1.443455725433002272e+03 4.629897464614949332e-01
1.442795891320480450e+03 4.650544583237929963e-01
1.442136790492766067e+03 4.546424231743033673e-01
1.441478300735724360e+03 4.491984312035577909e-01
1.440820422049355784e+03 4.622042701098904027e-01
1.440163032219525121e+03 4.505373305269917972e-01
1.439506620102771194e+03 4.565411594974162490e-01
1.439506497888636659e+03 4.555519514560633643e-01
1.439287856801898215e+03 4.553379124621897422e-01
1.439069093501025009e+03 4.493816575463758234e-01
1.438850574628421100e+03 4.494269889345047786e-01
1.438850452414286565e+03 4.504088084324771590e-01
1.438631933541682429e+03 4.479269853836632120e-01
1.438413536883213055e+03 4.487052991220907838e-01
1.438195262438878217e+03 4.513808283049384751e-01
1.438195140224743682e+03 4.545731896487055779e-01
1.437976865780408843e+03 4.552295324328343162e-01
1.437758713550208540e+03 4.510112070779147553e-01
1.437540561320008237e+03 4.474777317439528890e-01
1.437540439105873475e+03 4.443220631372838403e-01
1.437322164661538636e+03 4.479161154942235545e-01
1.437104256859607631e+03 4.528636039037590710e-01
1.436886471271810933e+03 4.541180345043733246e-01
1.436886349057676398e+03 4.528514162783857655e-01
1.436668441255745165e+03 4.497592904927696367e-01
