# Wavelength, Reflectance
1.644405193092374020e+03 2.342188651116485498e-01
1.643539104225186520e+03 2.374846383172923014e-01
1.642673869850186520e+03 2.383167348428996690e-01
1.641809612037686520e+03 2.456786935311774667e-01
1.640946208717374020e+03 2.414725993044485319e-01
1.640083904029874020e+03 2.372129621140846578e-01
1.639222453834561520e+03 2.342461584818820997e-01
1.638361980201749020e+03 2.378506057037256538e-01
1.637502361061124020e+03 2.437848601411042593e-01
1.636643840553311520e+03 2.386772736979192733e-01
1.635786174537686520e+03 2.465912015659215972e-01
1.634929485084561520e+03 2.415719546917647897e-01
1.634073772193936520e+03 2.407046867226524389e-01
1.633218913795499020e+03 2.447539899261596263e-01
1.632365031959561520e+03 2.401766861982603252e-01
1.631512004615811520e+03 2.335689056197120528e-01
1.630659953834561520e+03 2.383082228010025561e-01
1.629808879615811520e+03 2.292574872336639591e-01
1.628958659889249020e+03 2.313874034005070357e-01
1.628109416725186520e+03 2.305027462404289906e-01
1.627261028053311520e+03 2.391221879883987655e-01
1.626413615943936520e+03 2.371586925154201275e-01
1.625567180397061520e+03 2.381805103279897862e-01
1.624721721412686520e+03 2.359237373988093966e-01
1.623876994850186520e+03 2.353604986787958819e-01
1.623033366920499020e+03 2.339165738422409047e-01
1.622190471412686520e+03 2.363502697513658046e-01
1.621348674537686520e+03 2.271660272280859871e-01
1.620507610084561520e+03 2.350080889854853083e-01
1.619667644264249020e+03 2.314808300413858377e-01
1.618828410865811520e+03 2.309225864539754813e-01
1.617990154029874020e+03 2.308098754587801227e-01
1.617152751686124020e+03 2.306915537222374857e-01
1.616316325904874020e+03 2.290655660488346013e-01
1.615480754615811520e+03 2.287287648571489362e-01
1.614646159889249020e+03 2.300568106588626593e-01
1.613812541725186520e+03 2.309925299928255460e-01
1.612979655982999020e+03 2.315700347330275632e-01
1.612147746803311520e+03 2.335531118276603924e-01
1.611316692115811520e+03 2.327959777100558347e-01
1.610486613990811520e+03 2.263267942128847354e-01
1.609657390357999020e+03 2.283532813101842029e-01
1.608829021217374020e+03 2.285809161479888663e-01
1.608001628639249020e+03 2.288971514089914172e-01
1.607174968482999020e+03 2.276826729695824725e-01
1.606349284889249020e+03 2.333867109310343857e-01
1.605524577857999020e+03 2.323455568919689240e-01
1.604700725318936520e+03 2.290802478570366507e-01
1.603877605201749020e+03 2.304442833859667306e-01
1.603055461647061520e+03 2.253518095170352897e-01
1.602234294654874020e+03 2.297975121152552314e-01
1.601413860084561520e+03 2.329841771498139535e-01
1.600594402076749020e+03 2.269446282446752894e-01
1.599775798561124020e+03 2.303865977303880541e-01
1.598958049537686520e+03 2.281905408888495190e-01
1.598141155006436520e+03 2.274671607718569410e-01
1.597324992897061520e+03 2.303564045789161241e-01
1.596510173561124020e+03 2.285492276837507719e-01
1.595695842506436520e+03 2.292242243611751773e-01
1.594882365943936520e+03 2.312808145320356112e-01
1.594069988014249020e+03 2.278352024670881604e-01
1.593258220436124020e+03 2.244037170459701469e-01
1.592447429420499020e+03 2.266600679468673551e-01
1.591637614967374020e+03 2.272861549174731433e-01
1.590828532936124020e+03 2.279352642983379085e-01
1.590020427467374020e+03 2.239234140541972451e-01
1.589212932350186520e+03 2.234888540584053507e-01
1.588406291725186520e+03 2.235674762615143807e-01
1.587600871803311520e+03 2.268948002067032732e-01
1.586796062232999020e+03 2.227131390746254214e-01
1.585992107154874020e+03 2.287991334665954446e-01
1.585189128639249020e+03 2.237629891787351610e-01
1.584386882545499020e+03 2.270431143108716243e-01
1.583585490943936520e+03 2.312274620150649440e-01
1.582785075904874020e+03 2.283961195071264050e-01
1.581985393287686520e+03 2.276216440867339375e-01
1.581186687232999020e+03 2.311101884042327248e-01
1.580388591529874020e+03 2.261709485341635295e-01
1.579591350318936520e+03 2.310698655428429782e-01
1.578795207740811520e+03 2.336581918490184262e-01
1.577999675514249020e+03 2.280841347468481883e-01
1.577205119850186520e+03 2.234474701308667155e-01
1.576411418678311520e+03 2.263231521809975499e-01
1.575618449928311520e+03 2.305780879864464672e-01
1.574826213600186520e+03 2.335517832810937722e-01
1.574034953834561520e+03 2.247063011424712264e-01
1.573244548561124020e+03 2.266425260073554326e-01
1.572454997779874020e+03 2.289274908218583704e-01
1.571666179420499020e+03 2.317648596761105184e-01
1.570878093482999020e+03 2.309797987430188826e-01
1.570091106178311520e+03 2.293070599311222146e-01
1.569304729225186520e+03 2.256422946214335645e-01
1.568519450904874020e+03 2.263861947589525803e-01
1.567734660865811520e+03 2.261358480971108753e-01
1.566950847389249020e+03 2.280801887540449546e-01
1.566167888404874020e+03 2.259800340831415733e-01
1.565385661842374020e+03 2.277807373380073830e-01
1.564604289772061520e+03 2.255195551754605454e-01
1.563823772193936520e+03 2.314580599685152895e-01
1.563044109107999020e+03 2.277664359722211818e-01
1.562265056373624020e+03 2.255100691919534883e-01
1.561486980201749020e+03 2.237522741400873594e-01
1.560709758522061520e+03 2.278524227975911032e-01
1.559933269264249020e+03 2.282107761994731088e-01
1.559157512428311520e+03 2.290647210535793898e-01
1.558382610084561520e+03 2.242259174363487595e-01
1.557608684303311520e+03 2.270973955347514450e-01
1.556835368873624020e+03 2.263193848513598005e-01
1.556062907936124020e+03 2.260824046557103062e-01
1.555291179420499020e+03 2.246026306243779636e-01
1.554520427467374020e+03 2.216486496721429000e-01
1.553750285865811520e+03 2.291858114043656414e-01
1.552981120826749020e+03 2.304331340179139043e-01
1.552980998756436520e+03 2.298018093717681121e-01
1.552724895240811520e+03 2.252653253729381688e-01
1.552468669654874020e+03 2.264179048423750062e-01
1.552212688209561520e+03 2.237393505249353209e-01
1.552212566139249020e+03 2.240541817382300793e-01
1.551956706764249020e+03 2.296318763895984494e-01
1.551444988014249020e+03 2.233256506158748655e-01
1.550678142311124020e+03 2.261652603993470900e-01
1.549912029029874020e+03 2.241660824205652103e-01
1.549146770240811520e+03 2.257913078587747702e-01
1.548382365943936520e+03 2.244800195442861190e-01
1.547618571998624020e+03 2.255466888136884729e-01
1.546855632545499020e+03 2.246785673939691863e-01
1.546093547584561520e+03 2.246638642080595327e-01
1.545332317115811520e+03 2.231125312708688302e-01
1.544571696998624020e+03 2.241594939100671202e-01
1.543811809303311520e+03 2.281449689451964247e-01
1.543052898170499020e+03 2.233108725089897606e-01
1.542294841529874020e+03 2.244308342150288238e-01
1.541537395240811520e+03 2.248478402905553786e-01
1.540780681373624020e+03 2.274763317304784871e-01
1.540024821998624020e+03 2.246467007270784855e-01
1.539269695045499020e+03 2.269777861087272641e-01
1.538515544654874020e+03 2.301817838023486329e-01
1.537762004615811520e+03 2.263820572245365814e-01
1.537009196998624020e+03 2.240861739114986539e-01
1.536257243873624020e+03 2.249619565944700750e-01
1.535505779029874020e+03 2.256420818922835747e-01
1.534755656959561520e+03 2.255599071453066040e-01
1.534005779029874020e+03 2.270699534852638202e-01
1.533256999732999020e+03 2.281427121944112346e-01
1.532508830787686520e+03 2.254784274080657569e-01
1.531761394264249020e+03 2.258932761874784534e-01
1.531014934303311520e+03 2.237274109508419762e-01
1.530269084693936520e+03 2.233966400641948791e-01
1.529523967506436520e+03 2.225846178936786157e-01
1.528779582740811520e+03 2.272278000858587721e-01
1.528036052467374020e+03 2.209791917669343686e-01
1.527293010475186520e+03 2.292078990463695676e-01
1.526551189186124020e+03 2.235837002302014653e-01
1.525809734107999020e+03 2.250209133320532073e-01
1.525069377662686520e+03 2.244560952992160352e-01
1.524329509498624020e+03 2.197052898572868507e-01
1.523590495826749020e+03 2.258140906206809184e-01
1.522852214576749020e+03 2.244583133461839630e-01
1.522114787818936520e+03 2.253018653144907568e-01
1.521377971412686520e+03 2.235279002799804571e-01
1.520641887428311520e+03 2.241820142494584944e-01
1.519906535865811520e+03 2.272453443840425080e-01
1.519172038795499020e+03 2.263523078284311318e-01
1.518438152076749020e+03 2.208067244013990071e-01
1.517704997779874020e+03 2.250824711792312749e-01
1.516972942115811520e+03 2.243443979064364269e-01
1.516241374732999020e+03 2.216776591566828047e-01
1.515510417701749020e+03 2.250741848404491097e-01
1.515267131568936520e+03 2.244277319528653336e-01
1.515023845436124020e+03 2.292095788077261054e-01
1.514780437232999020e+03 2.250285891335087607e-01
1.514780315162686520e+03 2.250288366721369393e-01
1.514537273170499020e+03 2.280489384404392750e-01
1.514294231178311520e+03 2.272824443753171109e-01
1.514050945045499020e+03 2.223357437141363913e-01
1.513322307350186520e+03 2.249556445786380365e-01
1.512594402076749020e+03 2.230955388302917342e-01
1.511867229225186520e+03 2.236735055212203671e-01
1.511140910865811520e+03 2.256499162161724747e-01
1.510415202857999020e+03 2.267638227533759487e-01
1.509690227272061520e+03 2.265057451690484225e-01
1.508965984107999020e+03 2.266905288535592533e-01
1.508242473365811520e+03 2.238253807223717640e-01
1.507519695045499020e+03 2.233872781235667071e-01
1.506797649147061520e+03 2.249087682881301120e-01
1.506076335670499020e+03 2.287618947817753046e-01
1.505355754615811520e+03 2.308765782823375967e-01
1.504636028053311520e+03 2.274325291374945657e-01
1.503916789772061520e+03 2.261202994616714201e-01
1.503198404351768886e+03 2.284061998682964112e-01
1.502479957344515242e+03 2.224517395444988999e-01
1.501762243446452658e+03 2.238677049904358174e-01
1.501045384842446310e+03 2.233731909132144755e-01
1.500329137162766074e+03 2.253290780429071105e-01
1.499613622592276670e+03 2.265303209753969094e-01
1.498898841130978326e+03 2.224855294418881524e-01
1.498184670594006093e+03 2.239874453762718820e-01
1.497471355351089869e+03 2.236434076288676964e-01
1.496758651032499756e+03 2.249041324939888009e-01
1.496046802007965653e+03 2.241437120134446570e-01
1.495335563907757660e+03 2.227524280487762631e-01
1.494625058916740727e+03 2.245893889716170100e-01
1.493915164850049678e+03 2.214385817480770124e-01
1.493206126077414865e+03 2.222423982854565272e-01
1.492497698229105936e+03 2.254278001474349091e-01
1.491790003489988067e+03 2.298362934089280551e-01
1.491083041860061257e+03 2.238857810711650242e-01
1.490376691154460332e+03 2.250859676651622565e-01
1.489671073558050466e+03 2.262298461167047969e-01
1.488966189070831661e+03 2.270007344925374093e-01
1.488262037692804142e+03 2.231188059061775808e-01
1.487558497239102280e+03 2.244406080129486836e-01
1.486855689894591478e+03 2.250295496618313351e-01
1.486153493474406787e+03 2.253661727154100958e-01
1.485452152348278105e+03 2.283366658612020483e-01
1.484751422146475534e+03 2.254303404241502773e-01
1.484051425053864023e+03 2.226183245453226545e-01
1.483352038885578395e+03 2.202611772953930458e-01
1.482653508011348777e+03 2.250598153355151676e-01
1.481955465876580092e+03 2.212580300273483402e-01
1.481258279035867645e+03 2.252151229605040827e-01
1.480561703119481081e+03 2.254757191878966893e-01
1.479865738127420400e+03 2.229165426202788236e-01
1.479170628429416183e+03 2.267795407172795707e-01
1.478476007470872446e+03 2.281366732991509383e-01
1.477782241806384945e+03 2.290626755789521296e-01
1.477089087066223328e+03 2.239558105621871076e-01
1.476396665435252999e+03 2.300477511272902842e-01
1.475704854728608325e+03 2.281650968473008800e-01
1.475013777131154939e+03 2.181492272777585950e-01
1.474323310458027208e+03 2.267315946143342309e-01
1.473633576894090766e+03 2.319817241490618742e-01
1.472944454254480206e+03 2.274650321484767701e-01
1.472256064724060479e+03 2.254991133904377942e-01
