# Wavelength, Reflectance
1.644430893517524737e+03 2.507857078741549950e-01
1.643564804650337237e+03 2.471199713778460261e-01
1.642699570275337237e+03 2.313900417394631204e-01
1.641835312462837237e+03 2.175619496167839062e-01
1.640971909142524737e+03 2.478802181998099874e-01
1.640109604455024737e+03 2.481676003565902733e-01
1.639248154259712237e+03 2.066666566621979395e-01
1.638387680626899737e+03 2.388104378156807317e-01
1.637528061486274737e+03 2.676577651639868716e-01
1.636669540978462237e+03 2.247800563685175834e-01
1.635811874962837237e+03 2.355167961394340759e-01
1.634955185509712237e+03 2.367347520780433978e-01
1.634099472619087237e+03 2.164470285325351406e-01
1.633244614220649737e+03 2.123682729741274144e-01
1.632390732384712237e+03 2.210727071048537995e-01
1.631537705040962237e+03 2.077699717492292319e-01
1.630685654259712237e+03 1.946622388020653738e-01
1.629834580040962237e+03 1.933081441695615466e-01
1.628984360314399737e+03 2.075254177415250256e-01
1.628135117150337237e+03 2.273979584317193658e-01
1.627286728478462237e+03 2.164296305769686513e-01
1.626439316369087237e+03 2.026877620483639730e-01
1.625592880822212237e+03 2.328222253801147390e-01
1.624747421837837237e+03 2.068615242435095369e-01
1.623902695275337237e+03 2.137055946729666256e-01
1.623059067345649737e+03 2.000645239127714081e-01
1.622216171837837237e+03 2.215563098320041113e-01
1.621374374962837237e+03 2.167185383636031082e-01
1.620533310509712237e+03 2.085706774147444154e-01
1.619693344689399737e+03 2.190443219763303917e-01
1.618854111290962237e+03 2.090271258060035220e-01
1.618015854455024737e+03 2.179646249551663029e-01
1.617178452111274737e+03 2.283231622712245390e-01
1.616342026330024737e+03 2.298626662009344290e-01
1.615506455040962237e+03 2.097204595782930781e-01
1.614671860314399737e+03 1.947146214072194015e-01
1.613838242150337237e+03 1.980419404250507442e-01
1.613005356408149737e+03 2.392756434268457633e-01
1.612173447228462237e+03 1.960093968395046626e-01
1.611342392540962237e+03 2.248632795614889657e-01
1.610512314415962237e+03 1.879862279847930029e-01
1.609683090783149737e+03 2.055391396322777953e-01
1.608854721642524737e+03 2.122219637154627303e-01
1.608027329064399737e+03 2.012689966420145027e-01
1.607200668908149737e+03 2.087073034064126920e-01
1.606374985314399737e+03 2.047036510062538173e-01
1.605550278283149737e+03 2.258241167140645766e-01
1.604726425744087237e+03 2.256031294972337675e-01
1.603903305626899737e+03 2.123170827149304385e-01
1.603081162072212237e+03 1.872484266169972267e-01
1.602259995080024737e+03 1.986685386008165133e-01
1.601439560509712237e+03 1.945501145028193379e-01
1.600620102501899737e+03 2.024915532672813823e-01
1.599801498986274737e+03 1.972837008272015635e-01
1.598983749962837237e+03 2.305710957370715464e-01
1.598166855431587237e+03 2.186890874872650659e-01
1.597350693322212237e+03 1.979082796069006611e-01
1.596535873986274737e+03 2.062158687739796825e-01
1.595721542931587237e+03 2.118148498264861013e-01
1.594908066369087237e+03 2.103383206946060346e-01
1.594095688439399737e+03 2.180066046673646285e-01
1.593283920861274737e+03 2.073323067715264201e-01
1.592473129845649737e+03 2.039463833579553409e-01
