# Wavelength, Reflectance
1.644586990368989518e+03 2.159851852087464885e-01
1.643720901501802018e+03 2.053412920817238585e-01
1.642855667126802018e+03 2.029186478395338389e-01
1.641991409314302018e+03 2.013904094431049896e-01
1.641128005993989518e+03 2.724281374941661116e-01
1.640265701306489518e+03 2.244878349272240170e-01
1.639404251111177018e+03 2.035023807915205540e-01
1.638543777478364518e+03 1.911463226698893736e-01
1.637684158337739518e+03 1.772623657049372525e-01
1.636825637829927018e+03 1.890509327286172825e-01
1.635967971814302018e+03 1.936609497083353337e-01
1.635111282361177018e+03 1.850154482236491260e-01
1.634255569470552018e+03 2.074454341306565808e-01
1.633400711072114518e+03 2.010293722128976557e-01
1.632546829236177018e+03 1.894884216825427903e-01
1.631693801892427018e+03 2.144462919686032643e-01
1.630841751111177018e+03 1.688084797786320035e-01
1.629990676892427018e+03 1.655410678261245438e-01
1.629140457165864518e+03 1.824178925488871561e-01
1.628291214001802018e+03 1.751678952686062107e-01
1.627442825329927018e+03 1.943878546089400083e-01
1.626595413220552018e+03 1.742806322735291347e-01
1.625748977673677018e+03 1.890930420727741923e-01
1.624903518689302018e+03 1.918358615925058186e-01
1.624058792126802018e+03 1.977625211038448461e-01
1.623215164197114518e+03 1.683897349955364164e-01
1.622372268689302018e+03 1.738816724737796415e-01
1.621530471814302018e+03 2.079484696695033386e-01
1.620689407361177018e+03 1.969299320364934214e-01
1.619849441540864518e+03 1.723794524466467082e-01
1.619010208142427018e+03 1.840041248198280022e-01
1.618171951306489518e+03 1.753568200213992123e-01
1.617334548962739518e+03 1.843899309097777328e-01
1.616498123181489518e+03 1.659779816830009580e-01
1.615662551892427018e+03 1.739143717378265619e-01
1.614827957165864518e+03 1.923609933493684032e-01
1.613994339001802018e+03 1.830475196534064319e-01
1.613161453259614518e+03 1.804298289375750319e-01
1.612329544079927018e+03 1.972495130097853822e-01
1.611498489392427018e+03 1.605159014356457026e-01
1.610668411267427018e+03 1.688674128385474482e-01
1.609839187634614518e+03 1.968966241184544330e-01
1.609010818493989518e+03 1.795542185203959362e-01
1.608183425915864518e+03 1.803818967217242220e-01
1.607356765759614518e+03 1.868065465519341828e-01
1.606531082165864518e+03 1.849389750780421893e-01
1.605706375134614518e+03 1.820841175351849417e-01
1.604882522595552018e+03 1.606745760424684311e-01
1.604059402478364518e+03 1.896803911402037413e-01
1.603237258923677018e+03 1.876817479174551218e-01
1.602416091931489518e+03 1.626747895149965872e-01
1.601595657361177018e+03 1.894021660604018331e-01
1.600776199353364518e+03 1.860445415305340688e-01
1.599957595837739518e+03 1.955641817182267594e-01
1.599139846814302018e+03 1.792796529661462301e-01
1.598322952283052018e+03 1.830777676553912159e-01
1.597506790173677018e+03 1.912423054308949044e-01
1.596691970837739518e+03 1.735033661319195786e-01
1.595877639783052018e+03 1.893086891978306430e-01
1.595064163220552018e+03 1.864875596602886820e-01
1.594251785290864518e+03 1.845401275478456560e-01
1.593440017712739518e+03 1.651117815804987732e-01
1.592629226697114518e+03 1.779612581635475199e-01
1.591819412243989518e+03 1.914724993312178492e-01
1.591010330212739518e+03 1.816101017005341267e-01
1.590202224743989518e+03 1.636203810531403902e-01
1.589394729626802018e+03 1.723079851167349519e-01
1.588588089001802018e+03 1.840282499838549468e-01
1.587782669079927018e+03 1.549003724233237456e-01
1.586977859509614518e+03 1.769660898268080873e-01
1.586173904431489518e+03 1.897498265517710836e-01
1.585370925915864518e+03 1.767545660605531199e-01
1.584568679822114518e+03 1.744107014792549981e-01
1.583767288220552018e+03 1.626760836200844829e-01
1.582966873181489518e+03 1.633035626895590897e-01
1.582167190564302018e+03 1.969461399410334101e-01
1.581368484509614518e+03 1.706262409839379435e-01
1.580570388806489518e+03 1.755460336705295110e-01
1.579773147595552018e+03 1.740468785533685059e-01
1.578977005017427018e+03 1.754956986937681873e-01
1.578181472790864518e+03 1.675214049598868771e-01
1.577386917126802018e+03 1.804437931527604899e-01
1.576593215954927018e+03 1.850717918466957546e-01
1.575800247204927018e+03 1.774112088406780419e-01
1.575008010876802018e+03 1.819602304409351501e-01
1.574216751111177018e+03 1.770809357918357307e-01
1.573426345837739518e+03 1.816824476345426376e-01
1.572636795056489518e+03 1.859676912731869081e-01
1.571847976697114518e+03 1.882228082843522277e-01
1.571059890759614518e+03 1.971503137889573654e-01
1.570272903454927018e+03 1.847944583565648557e-01
1.569486526501802018e+03 1.742144087621469717e-01
1.568701248181489518e+03 1.792636171422959945e-01
1.567916458142427018e+03 1.831692727393213205e-01
1.567132644665864518e+03 1.784526876000304130e-01
1.566349685681489518e+03 1.884457252650829362e-01
1.565567459118989518e+03 1.812889181871270849e-01
1.564786087048677018e+03 1.960085601913935383e-01
1.564005569470552018e+03 1.913943595403638509e-01
1.563225906384614518e+03 1.766958918404514245e-01
1.562446853650239518e+03 1.914984628745834971e-01
1.561668777478364518e+03 1.822994089060248069e-01
1.560891555798677018e+03 1.880929895309277067e-01
1.560115066540864518e+03 1.877743244756575058e-01
1.559339309704927018e+03 1.924075495735050878e-01
1.558564407361177018e+03 1.771870755072338655e-01
1.557790481579927018e+03 1.900739314590572937e-01
1.557017166150239518e+03 1.816373348105423946e-01
1.556244705212739518e+03 1.829808535118717383e-01
1.555472976697114518e+03 1.891644592313523887e-01
1.554702224743989518e+03 1.837159805290053682e-01
1.553932083142427018e+03 1.789997221448661469e-01
1.553162918103364518e+03 1.785520910851891019e-01
1.553162796033052018e+03 1.727278880877981815e-01
1.552906692517427018e+03 1.807668170463332669e-01
1.552650466931489518e+03 1.865501166402989686e-01
1.552394485486177018e+03 1.899961753948201659e-01
1.552394363415864518e+03 1.899961448030832445e-01
1.552138504040864518e+03 1.781884971592663791e-01
1.551626785290864518e+03 1.880960193063228869e-01
1.550859939587739518e+03 1.829625167685584031e-01
1.550093826306489518e+03 1.964019358063190113e-01
1.549328567517427018e+03 1.789181782630902828e-01
1.548564163220552018e+03 1.869723297019138530e-01
1.547800369275239518e+03 1.690344971241251326e-01
1.547037429822114518e+03 1.822944765322235261e-01
1.546275344861177018e+03 1.823324537018856661e-01
1.545514114392427018e+03 1.828928879001597840e-01
1.544753494275239518e+03 1.759608651855416595e-01
1.543993606579927018e+03 1.841676105044969536e-01
1.543234695447114518e+03 1.663175768916109465e-01
1.542476638806489518e+03 1.709978630860107818e-01
1.541719192517427018e+03 1.844647389855059716e-01
1.540962478650239518e+03 1.866384789960134627e-01
1.540206619275239518e+03 1.758977710142479445e-01
1.539451492322114518e+03 1.857652580704080847e-01
1.538697341931489518e+03 1.699558474231887550e-01
1.537943801892427018e+03 1.727794659407071998e-01
1.537190994275239518e+03 1.950445711365492996e-01
1.536439041150239518e+03 1.902552191670746351e-01
1.535687576306489518e+03 1.856915817049615280e-01
1.534937454236177018e+03 1.853705019553252287e-01
1.534187576306489518e+03 1.946470254781288434e-01
1.533438797009614518e+03 1.886011764955322634e-01
1.532690628064302018e+03 1.855524120384555165e-01
1.531943191540864518e+03 1.878442155287141369e-01
1.531196731579927018e+03 1.773350352951164888e-01
1.530450881970552018e+03 1.885966803818213966e-01
1.529705764783052018e+03 1.858403597684503694e-01
1.528961380017427018e+03 1.811271953072436935e-01
1.528217849743989518e+03 1.857256686117467193e-01
1.527474807751802018e+03 1.751610730096548607e-01
1.526732986462739518e+03 1.790625555761045651e-01
1.525991531384614518e+03 1.763976491568222393e-01
1.525251174939302018e+03 1.888535653128412262e-01
1.524511306775239518e+03 1.796916409569714046e-01
1.523772293103364518e+03 1.929589343720580219e-01
1.523034011853364518e+03 1.755498038197440269e-01
1.522296585095552018e+03 1.757607787451281878e-01
1.521559768689302018e+03 1.872412953312467543e-01
1.520823684704927018e+03 1.829718946599334928e-01
1.520088333142427018e+03 1.833602183682363773e-01
1.519353836072114518e+03 1.802609782255863435e-01
1.518619949353364518e+03 1.812699569376217401e-01
1.517886795056489518e+03 1.859457936758150964e-01
1.517154739392427018e+03 1.973430923918922109e-01
1.516423172009614518e+03 1.875203323349538820e-01
1.515692214978364518e+03 1.768821478658484658e-01
1.515448928845552018e+03 1.877988139600031137e-01
1.515205642712739518e+03 1.952916971009053815e-01
1.514962234509614518e+03 1.816032973102004178e-01
1.514962112439302018e+03 1.847453811620892172e-01
1.514719070447114518e+03 1.756297834847959927e-01
1.514476028454927018e+03 1.864613593386410806e-01
1.514232742322114518e+03 1.697860231729981795e-01
1.513504104626802018e+03 1.621210333807788784e-01
1.512776199353364518e+03 1.812759143406219020e-01
1.512049026501802018e+03 1.818299935093817543e-01
1.511322708142427018e+03 1.879043516990992480e-01
1.510597000134614518e+03 1.866510760402270430e-01
1.509872024548677018e+03 1.819035086156157721e-01
1.509147781384614518e+03 1.830527589718918824e-01
1.508424270642427018e+03 1.816988468457917949e-01
1.507701492322114518e+03 1.796822092499706924e-01
1.506979446423677018e+03 1.806177500645378686e-01
1.506258132947114518e+03 1.775725422733199221e-01
1.505537551892427018e+03 1.884139281740328797e-01
1.504817825329927018e+03 1.983408524832108166e-01
1.504098587048677018e+03 1.772504427427334384e-01
1.503380203259614518e+03 1.869053861917779058e-01
1.502661508666499230e+03 1.734308538029036562e-01
1.501943427547364081e+03 1.921694029713958973e-01
1.501226202159899685e+03 1.889324077324840978e-01
1.500509588009343133e+03 1.840087045675685706e-01
1.499793707343075539e+03 1.699322759339697009e-01
1.499078560161097357e+03 1.722123762265760638e-01
1.498364024216026792e+03 1.806201531556040629e-01
1.497650344002626980e+03 1.935756055289131194e-01
1.496937275026134785e+03 1.873935488964836027e-01
1.496225061781313343e+03 1.866323588418156432e-01
1.495513459773399745e+03 1.836283662048999177e-01
1.494802591249775105e+03 1.844477807495378541e-01
1.494092333963058309e+03 1.983277508811399081e-01
1.493382932408012266e+03 1.866190048279081914e-01
1.492674142089873612e+03 1.938283927636139381e-01
1.491966085256024598e+03 1.946564806096302280e-01
1.491258761906464542e+03 1.790425995646520996e-01
1.490552049793812103e+03 1.841295826974601868e-01
1.489846071165449075e+03 1.955664331044263682e-01
1.489140826021375005e+03 1.905416188679158740e-01
1.488436314361590348e+03 1.839166861868699598e-01
1.487732413938713307e+03 1.757285349484392911e-01
1.487029247000125451e+03 1.813300770669606377e-01
1.486326691298445212e+03 1.886690416389848746e-01
1.485624991328435954e+03 1.785006540006741360e-01
1.484923902595334084e+03 1.888950026676866900e-01
1.484223547346521627e+03 1.874501439832820804e-01
1.483523803334616787e+03 1.807388080597920055e-01
1.482824915054382473e+03 1.906977648730513453e-01
1.482126515763674661e+03 1.825075623592309626e-01
1.481428972204637375e+03 1.784218683059825561e-01
1.480732039882507706e+03 1.860481987334255682e-01
1.480035718797285881e+03 1.869249308359502426e-01
1.479340253443734809e+03 1.898472641699699703e-01
1.478645277079709786e+03 1.926060748057739358e-01
1.477951156447355515e+03 1.875645823027244363e-01
1.477257647051908862e+03 1.925185019069038106e-01
1.476564871140751393e+03 1.963413633351198395e-01
1.475872706466501768e+03 1.831605334220666181e-01
1.475181275276541328e+03 1.718100417629292720e-01
1.474490455323488504e+03 1.903478845539945952e-01
1.473800368854724866e+03 1.842294180619052646e-01
1.473110893622868844e+03 1.878561107951779996e-01
1.472422151875302234e+03 1.650918040415745580e-01
1.471734143612024582e+03 1.745794627340785665e-01
1.471046746585654773e+03 1.741379280171971855e-01
1.470360083043574150e+03 1.912888581437373337e-01
1.469674030738401143e+03 1.816251159819955996e-01
1.468988589670135752e+03 1.778439657330316004e-01
1.468303882086159774e+03 1.814902817577971617e-01
1.467619907986472754e+03 1.821465808433598843e-01
1.466936545123693577e+03 1.913807511668353112e-01
1.466253793497822016e+03 1.923309134649934249e-01
1.465571775356239641e+03 1.823591032962192104e-01
1.464890368451565109e+03 1.844775988259480803e-01
1.464209695031179535e+03 1.812060904683420737e-01
1.463529632847701805e+03 1.875619504504512092e-01
1.462850304148513260e+03 1.790557488570194422e-01
1.462171586686232331e+03 1.819086465380215234e-01
1.461493480460859246e+03 1.951296544867559823e-01
1.460815985472393550e+03 1.807166983958863327e-01
1.460139346215598835e+03 1.829157357906182613e-01
1.459463195948330167e+03 1.836861331669375763e-01
1.458787779165350685e+03 1.851559282530516048e-01
1.458112973619279046e+03 1.828271562681129114e-01
1.457438901557496365e+03 1.785461724486250290e-01
1.456765440732621528e+03 1.724130659076829608e-01
1.456092591144654307e+03 1.910200814106625955e-01
1.455420475040976271e+03 1.899263183935317456e-01
1.454748970174205851e+03 1.764554136737327139e-01
1.454078076544343276e+03 1.903900779102492835e-01
1.453407794151388316e+03 1.811506417900126953e-01
1.452738367490104110e+03 1.836781486543923592e-01
1.452069429818345952e+03 1.781875727455669023e-01
1.451401103383495411e+03 1.836519546413252768e-01
1.450733510432934281e+03 1.867890259840970790e-01
1.450066528719280768e+03 1.844731176681495555e-01
1.449400158242534872e+03 1.693123909305953301e-01
1.448734521250078160e+03 1.832576094632868968e-01
1.448069495494529065e+03 1.887070197145017114e-01
1.447404958728506244e+03 1.970527953269296806e-01
1.446741277694154178e+03 1.955664473418723959e-01
1.446078085649328159e+03 1.767027419568332480e-01
1.445415749336172894e+03 1.998029256871217407e-01
1.444753779765162335e+03 1.883021484617297958e-01
1.444092543678440961e+03 1.864959594619542416e-01
1.443432041076008545e+03 1.794235351585560245e-01
1.442772027463102631e+03 1.915019380266046456e-01
1.442112747334485675e+03 1.792153588657154628e-01
1.441454078442776563e+03 1.810149252036189482e-01
1.440796020787975067e+03 1.918417533361403970e-01
1.440138452122699618e+03 1.918265582746984943e-01
1.439481861436476493e+03 1.882730082994928666e-01
1.439481739189094924e+03 1.952817646743602864e-01
1.439263038623529383e+03 1.777341011234399859e-01
1.439044215810582045e+03 1.835380414285686379e-01
1.438825637492398073e+03 1.771003054363645690e-01
1.438825515245016504e+03 1.724382806158278880e-01
1.438606936926832304e+03 1.765012674595323738e-01
1.438388480856029673e+03 1.947772210158315309e-01
1.438170147032608838e+03 1.969762390058185653e-01
1.438170024785227270e+03 1.946959723857504543e-01
1.437951690961806207e+03 1.794742378014332063e-01
1.437733479385766714e+03 1.986609341558150388e-01
1.437515267809727220e+03 1.837350375835728744e-01
1.437515145562345651e+03 1.814739859312937131e-01
1.437296811738924589e+03 1.880788334029927511e-01
1.437078844657648006e+03 1.634111463639454920e-01
1.436860999823753218e+03 1.875634676628981368e-01
1.436860877576371649e+03 1.932349982981426129e-01
1.436642910495095293e+03 1.861187712712808751e-01
1.436424943413818710e+03 1.834466210112522810e-01
1.436207220827305264e+03 1.740124510839133332e-01
1.435989498240792045e+03 1.814969426238744743e-01
1.435771775654278599e+03 1.786280777456163982e-01
1.435554175315146722e+03 1.747096899033511452e-01
1.435336697223396413e+03 1.847039958741698018e-01
