# Wavelength, Reflectance
1.644576858413596483e+03 6.040143784557443496e-01
1.643710769546408983e+03 6.146593231894583731e-01
1.642845535171408983e+03 6.091231010290115711e-01
1.641981277358908983e+03 6.084785660612088698e-01
1.641117874038596483e+03 5.857577912340555804e-01
1.640255569351096483e+03 5.940595564835701170e-01
1.639394119155783983e+03 6.053174078487628673e-01
1.638533645522971483e+03 5.766515758774868328e-01
1.637674026382346483e+03 5.742911196325590772e-01
1.636815505874533983e+03 5.699741049306614737e-01
1.635957839858908983e+03 5.718659519328581631e-01
1.635101150405783983e+03 5.580348219658264330e-01
1.634245437515158983e+03 5.576463348714507662e-01
1.633390579116721483e+03 5.538144345343622987e-01
1.632536697280783983e+03 5.362785503637494955e-01
1.631683669937033983e+03 5.298874595919095265e-01
1.630831619155783983e+03 5.266053489186817149e-01
1.629980544937033983e+03 5.219914696133043375e-01
1.629130325210471483e+03 5.152400173402599259e-01
1.628281082046408983e+03 5.132462095986147776e-01
1.627432693374533983e+03 5.157214001705756612e-01
1.626585281265158983e+03 5.161360006672319756e-01
1.625738845718283983e+03 5.107912435526729134e-01
1.624893386733908983e+03 5.175434487762720082e-01
1.624048660171408983e+03 5.113615133697581028e-01
1.623205032241721483e+03 5.101207759360478766e-01
1.622362136733908983e+03 5.125497111382446569e-01
1.621520339858908983e+03 5.030367955197484475e-01
1.620679275405783983e+03 5.081488986801364627e-01
1.619839309585471483e+03 5.049573978241866934e-01
1.619000076187033983e+03 4.986588981349925342e-01
1.618161819351096483e+03 4.992137457190571337e-01
1.617324417007346483e+03 4.944453088957777021e-01
1.616487991226096483e+03 4.958004173172630979e-01
1.615652419937033983e+03 4.815332638633869067e-01
1.614817825210471483e+03 4.927092121892374110e-01
1.613984207046408983e+03 4.936033286705581169e-01
1.613151321304221483e+03 4.998462153105253103e-01
1.612319412124533983e+03 4.929351951458061931e-01
1.611488357437033983e+03 4.910936443310107147e-01
1.610658279312033983e+03 4.956006414563285944e-01
1.609829055679221483e+03 4.822531550092732378e-01
1.609000686538596483e+03 4.850212440178657824e-01
1.608173293960471483e+03 4.790399434164868131e-01
1.607346633804221483e+03 4.805572437989809043e-01
1.606520950210471483e+03 4.883390986336185735e-01
1.605696243179221483e+03 4.939740549185605567e-01
1.604872390640158983e+03 4.894999719580311326e-01
1.604049270522971483e+03 4.756730142009584772e-01
1.603227126968283983e+03 4.730364300863857396e-01
1.602405959976096483e+03 4.842363324940462399e-01
1.601585525405783983e+03 4.812943205606480812e-01
1.600766067397971483e+03 4.721811547309872070e-01
1.599947463882346483e+03 4.742017444643584212e-01
1.599129714858908983e+03 4.807130796828856245e-01
1.598312820327658983e+03 4.694891016425589148e-01
1.597496658218283983e+03 4.801840485561324479e-01
1.596681838882346483e+03 4.747742171566111113e-01
1.595867507827658983e+03 4.767652105972464138e-01
1.595054031265158983e+03 4.815340193672613123e-01
1.594241653335471483e+03 4.823332101228637314e-01
1.593429885757346483e+03 4.840642448562851863e-01
1.592619094741721483e+03 4.837488912805632535e-01
1.591809280288596483e+03 4.798963787844482964e-01
1.591000198257346483e+03 4.895271099343500021e-01
1.590192092788596483e+03 4.883796371407762571e-01
1.589384597671408983e+03 4.729958477309538778e-01
1.588577957046408983e+03 4.696990456694704608e-01
1.587772537124533983e+03 4.794634344299511519e-01
1.586967727554221483e+03 4.711594500250398942e-01
1.586163772476096483e+03 4.852742011150953938e-01
1.585360793960471483e+03 4.759391230016928875e-01
1.584558547866721483e+03 4.818327855376786095e-01
1.583757156265158983e+03 4.781483017475647301e-01
1.582956741226096483e+03 4.902548558229076203e-01
1.582157058608908983e+03 4.711015491588994020e-01
1.581358352554221483e+03 4.791397460928152330e-01
1.580560256851096483e+03 4.869115908395486580e-01
1.579763015640158983e+03 4.865363010013373235e-01
1.578966873062033983e+03 4.808923523554595736e-01
1.578171340835471483e+03 4.904979859472595183e-01
1.577376785171408983e+03 4.851291697436308503e-01
1.576583083999533983e+03 4.720557117042484818e-01
1.575790115249533983e+03 4.866031448044544350e-01
1.574997878921408983e+03 4.823673599517148691e-01
1.574206619155783983e+03 4.689138782947086526e-01
1.573416213882346483e+03 4.829231731947000728e-01
1.572626663101096483e+03 4.730539619658269412e-01
1.571837844741721483e+03 4.691359716218671538e-01
1.571049758804221483e+03 4.791946774477461868e-01
1.570262771499533983e+03 4.768178433664502225e-01
1.569476394546408983e+03 4.745176619592628708e-01
1.568691116226096483e+03 4.787698512906935489e-01
1.567906326187033983e+03 4.742506356802463907e-01
1.567122512710471483e+03 4.699272003807328235e-01
1.566339553726096483e+03 4.732098951606557025e-01
1.565557327163596483e+03 4.749778809430397208e-01
1.564775955093283983e+03 4.675021449002321750e-01
1.563995437515158983e+03 4.793612530553560402e-01
1.563215774429221483e+03 4.794789543716225233e-01
1.562436721694846483e+03 4.734400987299007824e-01
1.561658645522971483e+03 4.778252982594256570e-01
1.560881423843283983e+03 4.749150751167484641e-01
1.560104934585471483e+03 4.794683130289966178e-01
1.559329177749533983e+03 4.695098775895171772e-01
1.558554275405783983e+03 4.756917244926601174e-01
1.557780349624533983e+03 4.768224086932960071e-01
1.557007034194846483e+03 4.786697995404411987e-01
1.556234573257346483e+03 4.707177484173402093e-01
1.555462844741721483e+03 4.742072090475968338e-01
1.554692092788596483e+03 4.737815595266164359e-01
1.553921951187033983e+03 4.732071148946351280e-01
1.553152786147971483e+03 4.690856975995725819e-01
1.553152664077658983e+03 4.737995081699744038e-01
1.552896560562033983e+03 4.731358495706597944e-01
1.552640334976096483e+03 4.760228020619944322e-01
1.552384353530783983e+03 4.752719816550466381e-01
1.552384231460471483e+03 4.748796593002196920e-01
1.552128372085471483e+03 4.732319374621573038e-01
1.551616653335471483e+03 4.706434104890765413e-01
1.550849807632346483e+03 4.819076183070172825e-01
1.550083694351096483e+03 4.707794544940462345e-01
1.549318435562033983e+03 4.695131994238205264e-01
