# Wavelength, Reflectance
1.644342875862294250e+03 2.425518022633480208e-01
1.643476786995106750e+03 2.372135254599227472e-01
1.642611552620106750e+03 2.388298263333620275e-01
1.641747294807606750e+03 2.505692131533665545e-01
1.640883891487294250e+03 2.397915396207879468e-01
1.640021586799794250e+03 2.398747590098137261e-01
1.639160136604481750e+03 2.451364361615643028e-01
1.638299662971669250e+03 2.408298760208703870e-01
1.637440043831044250e+03 2.523828820715315335e-01
1.636581523323231750e+03 2.387062844477984003e-01
1.635723857307606750e+03 2.476629674217466770e-01
1.634867167854481750e+03 2.438891028453725462e-01
1.634011454963856750e+03 2.408818237884439439e-01
1.633156596565419250e+03 2.504855362269888808e-01
1.632302714729481750e+03 2.401904608051448065e-01
1.631449687385731750e+03 2.413201982262791478e-01
1.630597636604481750e+03 2.409063717164181828e-01
1.629746562385731750e+03 2.420990709986837741e-01
1.628896342659169250e+03 2.427491196665788886e-01
1.628047099495106750e+03 2.377007577893142654e-01
1.627198710823231750e+03 2.335752200184177674e-01
1.626351298713856750e+03 2.422845514224834795e-01
1.625504863166981750e+03 2.342906004426266175e-01
1.624659404182606750e+03 2.399530629253985026e-01
1.623814677620106750e+03 2.372081081122584534e-01
1.622971049690419250e+03 2.387216724039005755e-01
1.622128154182606750e+03 2.319199035184766333e-01
1.621286357307606750e+03 2.397110082136410525e-01
1.620445292854481750e+03 2.377141951621580540e-01
1.619605327034169250e+03 2.310892301502696922e-01
1.618766093635731750e+03 2.404751599875288859e-01
1.617927836799794250e+03 2.371872944267349181e-01
1.617090434456044250e+03 2.336783862390219013e-01
1.616254008674794250e+03 2.324152874662325785e-01
1.615418437385731750e+03 2.342481843091469840e-01
1.614583842659169250e+03 2.363051650970938999e-01
1.613750224495106750e+03 2.381699286206691857e-01
1.612917338752919250e+03 2.288824378186604669e-01
1.612085429573231750e+03 2.364306878772813592e-01
1.611254374885731750e+03 2.380001978321757694e-01
1.610424296760731750e+03 2.332781603873549103e-01
1.609595073127919250e+03 2.340822010882415982e-01
1.608766703987294250e+03 2.339783937666680413e-01
1.607939311409169250e+03 2.366150851105194575e-01
1.607112651252919250e+03 2.338288191217726131e-01
1.606286967659169250e+03 2.349384789289367947e-01
1.605462260627919250e+03 2.351203252928530663e-01
1.604638408088856750e+03 2.355952738281699155e-01
1.603815287971669250e+03 2.295615132352275267e-01
1.602993144416981750e+03 2.373036269667747333e-01
1.602171977424794250e+03 2.341369207661725405e-01
1.601351542854481750e+03 2.303480111170838063e-01
1.600532084846669250e+03 2.304452978589219825e-01
1.599713481331044250e+03 2.282974562173716027e-01
1.598895732307606750e+03 2.308548457123698328e-01
1.598078837776356750e+03 2.317567025733114072e-01
1.597262675666981750e+03 2.317370489698809544e-01
1.596447856331044250e+03 2.271221835639541387e-01
1.595633525276356750e+03 2.237066566818628477e-01
1.594820048713856750e+03 2.281172706749434176e-01
1.594007670784169250e+03 2.278261528787074996e-01
1.593195903206044250e+03 2.298352981385384797e-01
1.592385112190419250e+03 2.294063179869937352e-01
1.591575297737294250e+03 2.320350285477583152e-01
1.590766215706044250e+03 2.272785569674961870e-01
1.589958110237294250e+03 2.287172683597290535e-01
1.589150615120106750e+03 2.234520543903343315e-01
1.588343974495106750e+03 2.251980721665477192e-01
1.587538554573231750e+03 2.241970818664787979e-01
1.586733745002919250e+03 2.260547734960226818e-01
1.585929789924794250e+03 2.267499603695867227e-01
1.585126811409169250e+03 2.295234780690257326e-01
1.584324565315419250e+03 2.322519210552218549e-01
1.583523173713856750e+03 2.245184981485805198e-01
1.582722758674794250e+03 2.343506313814621433e-01
1.581923076057606750e+03 2.360309481915176810e-01
1.581124370002919250e+03 2.268538885638352598e-01
1.580326274299794250e+03 2.321564696602725075e-01
1.579529033088856750e+03 2.346677049000154280e-01
1.578732890510731750e+03 2.341575594277605921e-01
1.577937358284169250e+03 2.347541368169049070e-01
1.577142802620106750e+03 2.313674738362149486e-01
1.576349101448231750e+03 2.301845539028345156e-01
1.575556132698231750e+03 2.314710163168741952e-01
1.574763896370106750e+03 2.315001978207155420e-01
1.573972636604481750e+03 2.290802961609932353e-01
1.573182231331044250e+03 2.301402950293808813e-01
1.572392680549794250e+03 2.326359710760424471e-01
1.571603862190419250e+03 2.353866346788236197e-01
1.570815776252919250e+03 2.313076105437398833e-01
1.570028788948231750e+03 2.305940748727697553e-01
1.569242411995106750e+03 2.296653564884610643e-01
1.568457133674794250e+03 2.320874459329069217e-01
1.567672343635731750e+03 2.266210269376936759e-01
1.566888530159169250e+03 2.257652075366550770e-01
1.566105571174794250e+03 2.277734769439389018e-01
1.565323344612294250e+03 2.258862220615966421e-01
1.564541972541981750e+03 2.289134601521097268e-01
1.563761454963856750e+03 2.328532554931520560e-01
1.562981791877919250e+03 2.341613267505759655e-01
1.562202739143544250e+03 2.325430277344512076e-01
1.561424662971669250e+03 2.278051171916302964e-01
1.560647441291981750e+03 2.301503182900924427e-01
1.559870952034169250e+03 2.279460706924856528e-01
1.559095195198231750e+03 2.245425833360942536e-01
1.558320292854481750e+03 2.318423577257795465e-01
1.557546367073231750e+03 2.289502963067459040e-01
1.556773051643544250e+03 2.282297144954917034e-01
1.556000590706044250e+03 2.290174582028145778e-01
1.555228862190419250e+03 2.277507584367716720e-01
1.554458110237294250e+03 2.254973378177764498e-01
1.553687968635731750e+03 2.265669891907716726e-01
1.552918803596669250e+03 2.324090466439881764e-01
1.552918681526356750e+03 2.271436254428490786e-01
1.552662578010731750e+03 2.307382161548994226e-01
1.552406352424794250e+03 2.278414685375708681e-01
1.552150370979481750e+03 2.313902635997932278e-01
1.552150248909169250e+03 2.273718081028302529e-01
1.551894389534169250e+03 2.325222943126060149e-01
1.551382670784169250e+03 2.300020556008431638e-01
1.550615825081044250e+03 2.288542520823963755e-01
1.549849711799794250e+03 2.271136253546394146e-01
1.549084453010731750e+03 2.259103453655031679e-01
1.548320048713856750e+03 2.286277202510411111e-01
1.547556254768544250e+03 2.250402497834849969e-01
1.546793315315419250e+03 2.296370245272324750e-01
1.546031230354481750e+03 2.283953781066209165e-01
1.545269999885731750e+03 2.271353371684395883e-01
1.544509379768544250e+03 2.272394862855103836e-01
1.543749492073231750e+03 2.251082224694492817e-01
1.542990580940419250e+03 2.261360250099682390e-01
1.542232524299794250e+03 2.238623454461529383e-01
1.541475078010731750e+03 2.297126428198880965e-01
1.540718364143544250e+03 2.280941510196950739e-01
1.539962504768544250e+03 2.259606209694026424e-01
1.539207377815419250e+03 2.266351928000438221e-01
1.538453227424794250e+03 2.267655426801025997e-01
1.537699687385731750e+03 2.305352179532466628e-01
1.536946879768544250e+03 2.300424561491301589e-01
1.536194926643544250e+03 2.242680855919589600e-01
1.535443461799794250e+03 2.291681817688951683e-01
1.534693339729481750e+03 2.263660902196455438e-01
1.533943461799794250e+03 2.235966138919347479e-01
1.533194682502919250e+03 2.276542673037214581e-01
1.532446513557606750e+03 2.286401716747927249e-01
1.531699077034169250e+03 2.272144413144444319e-01
1.530952617073231750e+03 2.280851577237159311e-01
1.530206767463856750e+03 2.280345087663817050e-01
1.529461650276356750e+03 2.234326058908749912e-01
1.528717265510731750e+03 2.273029605379651152e-01
1.527973735237294250e+03 2.284550850384953757e-01
1.527230693245106750e+03 2.277587768962708314e-01
1.526488871956044250e+03 2.295918752225536985e-01
1.525747416877919250e+03 2.262726940189699609e-01
1.525007060432606750e+03 2.263810840563864335e-01
1.524267192268544250e+03 2.291610025836309239e-01
1.523528178596669250e+03 2.270896903039560377e-01
1.522789897346669250e+03 2.319142124487104384e-01
1.522052470588856750e+03 2.251932857913500619e-01
1.521315654182606750e+03 2.272051487976968209e-01
1.520579570198231750e+03 2.243325922217074830e-01
1.519844218635731750e+03 2.247766025204488149e-01
1.519109721565419250e+03 2.272623373044002082e-01
1.518375834846669250e+03 2.252298460110530032e-01
1.517642680549794250e+03 2.265848278998871812e-01
1.516910624885731750e+03 2.256128175421585336e-01
1.516179057502919250e+03 2.260549220970606565e-01
1.515448100471669250e+03 2.279249019763561201e-01
1.515204814338856750e+03 2.278626612616910241e-01
1.514961528206044250e+03 2.300461061873083912e-01
1.514718120002919250e+03 2.245483090532081893e-01
1.514717997932606750e+03 2.259422956852048248e-01
1.514474955940419250e+03 2.297536176687666742e-01
1.514231913948231750e+03 2.248132060457245229e-01
1.513988627815419250e+03 2.258294137619941411e-01
1.513259990120106750e+03 2.258483647149611140e-01
1.512532084846669250e+03 2.262941727493779642e-01
1.511804911995106750e+03 2.259670982152927055e-01
1.511078593635731750e+03 2.276207047741901357e-01
1.510352885627919250e+03 2.299206831198549739e-01
1.509627910041981750e+03 2.274084628241856698e-01
1.508903666877919250e+03 2.301150183496398494e-01
1.508180156135731750e+03 2.300325564668241340e-01
1.507457377815419250e+03 2.301011233442286086e-01
1.506735331916981750e+03 2.297220074362867348e-01
1.506014018440419250e+03 2.308736175328428286e-01
1.505293437385731750e+03 2.269533746866660706e-01
1.504573710823231750e+03 2.278712829307969201e-01
1.503854472541981750e+03 2.292149461674095334e-01
1.503136088752919250e+03 2.288562167575562689e-01
1.502417890141106909e+03 2.250243245664749481e-01
1.501700421639806564e+03 2.262100725662385403e-01
1.500983808140125120e+03 2.267300833267553994e-01
1.500267805355885685e+03 2.280546541630496526e-01
1.499552535430176704e+03 2.295017448270205151e-01
1.498837998362998178e+03 2.275296940118053113e-01
1.498124072011261660e+03 2.278762518297201556e-01
1.497411000661143817e+03 2.316255355071360211e-01
1.496698540026468208e+03 2.274306988002219587e-01
1.495986934393411502e+03 2.264518852963810502e-01
1.495275939475796804e+03 2.213539991429397946e-01
1.494565677416712333e+03 2.281582528357675721e-01
1.493856026073070097e+03 2.253032669445543812e-01
1.493147229731046764e+03 2.268594867026411110e-01
1.492439044104465211e+03 2.311243375221569141e-01
1.491731591336414340e+03 2.294178530291018647e-01
1.491024871426893924e+03 2.276970979787446836e-01
1.490318762232815288e+03 2.300233972177448682e-01
1.489613385897267335e+03 2.275439721609741617e-01
1.488908742420249609e+03 2.258905785770757846e-01
1.488204831801762566e+03 2.274522691895181914e-01
1.487501531898717303e+03 2.256124662468453057e-01
1.486798964854202723e+03 2.288889791578142541e-01
1.486097008525129922e+03 2.280258800825154808e-01
1.485395907197676252e+03 2.273173587151575969e-01
1.484695416585664361e+03 2.230510782296986072e-01
1.483995658832182926e+03 2.285456376421243496e-01
1.483296511794143726e+03 2.274604033365368594e-01
1.482598219757723200e+03 2.262967787426378719e-01
1.481900416293656463e+03 2.277391093272339850e-01
1.481203467831208400e+03 2.291891747897647491e-01
1.480507130084202345e+03 2.238367917765781701e-01
1.479811403052638525e+03 2.287756570232635511e-01
1.479116531022693380e+03 2.287827344595568524e-01
1.478422147565102023e+03 2.287591116024611515e-01
1.477728619109129340e+03 2.280126811449586233e-01
1.477035701368598666e+03 2.273666419463072907e-01
1.476343516486598674e+03 2.297894701996313072e-01
1.475651942320040462e+03 2.313225577608483685e-01
1.474961101012012932e+03 2.263175975495128611e-01
1.474270870419427183e+03 2.330963451450487334e-01
1.473581372685372116e+03 2.300034872698189237e-01
1.472892485666758830e+03 2.297527760156449494e-01
1.472204331506676226e+03 2.258585472492775637e-01
1.471516910205123850e+03 2.255014520921509169e-01
1.470830099619013708e+03 2.254412171341925175e-01
1.470144021891433795e+03 2.245345042066217989e-01
1.469458554879296116e+03 2.240096451132919386e-01
1.468773698582600218e+03 2.240108824918660146e-01
1.468089575144435003e+03 2.263353042333590415e-01
1.467406184564800014e+03 2.278842517573013704e-01
1.466723404700607261e+03 2.221494149601551948e-01
1.466041235551856516e+03 2.254191864186383676e-01
1.465359799261636226e+03 2.203894991580962193e-01
1.464678973686857717e+03 2.264126172372598333e-01
1.463998880970609889e+03 2.267227036153763309e-01
1.463319398969804070e+03 2.257809939763812390e-01
1.462640649827528705e+03 2.274109579371325629e-01
1.461962511400695348e+03 2.252745929443991657e-01
1.461284983689303999e+03 2.265958949827850122e-01
1.460608066693354658e+03 2.266082046994023491e-01
1.459932004699024219e+03 2.267441009059542323e-01
1.459256431277047341e+03 2.271031041924361504e-01
1.458581590713600917e+03 2.250767529500594666e-01
1.457907360865596502e+03 2.267283766485448104e-01
1.457233863876122541e+03 2.268986118672842445e-01
1.456560977602090588e+03 2.248960603296025762e-01
1.455888702043500871e+03 2.236451993791467030e-01
1.455217159343441381e+03 2.220579793108441724e-01
1.454546227358823899e+03 2.229421968580628521e-01
1.453875906089648652e+03 2.300477452328006656e-01
1.453206195535915185e+03 2.255720144364514457e-01
1.452537339983800848e+03 2.243314906828716149e-01
1.451868973004039844e+03 2.261982931738313052e-01
1.451201216739721076e+03 2.277545337465215758e-01
1.450534193333932762e+03 2.285899777184800807e-01
1.449867780643586457e+03 2.270958363404368963e-01
1.449201978668682159e+03 2.223981202922696576e-01
1.448536909552308316e+03 2.266460425991535799e-01
1.447872451151376254e+03 2.335741103159559018e-01
1.447208481322798207e+03 2.323753192731608241e-01
1.446545366495838834e+03 2.290122645432126069e-01
1.445882740241233023e+03 2.313612500293032448e-01
1.445220968988246113e+03 2.295051805482795915e-01
1.444559564164524545e+03 2.283232529752728668e-01
1.443898892199333204e+03 2.282265913554694381e-01
1.443238953092672318e+03 2.294403676150425508e-01
1.442579502558365220e+03 2.362465801441966384e-01
1.441920784882588578e+03 2.284740663748054956e-01
1.441262677922253715e+03 2.276165985671070868e-01
1.440605181677361088e+03 2.291452145417834096e-01
1.439948174004822022e+03 2.284945460195367262e-01
1.439292143476990304e+03 2.255077383262391322e-01
1.439292021333901857e+03 2.286310613558986404e-01
1.439073507348742396e+03 2.248008961216520496e-01
1.438854871220494715e+03 2.291905597643634496e-01
1.438636479378423701e+03 2.294661199125598572e-01
1.438636357235335254e+03 2.269873591946392488e-01
1.438417965393264240e+03 2.270807641392379728e-01
1.438199695694281672e+03 2.268227218565992132e-01
1.437981548138387552e+03 2.308120530705768392e-01
1.437981425995299105e+03 2.305107092582340811e-01
1.437763278439404985e+03 2.303452467344584143e-01
1.437545253026599312e+03 2.276791690401552548e-01
1.437327227613793411e+03 2.254301636157402811e-01
1.437327105470705192e+03 2.283973692451277682e-01
1.437108957914810844e+03 2.255536911321342208e-01
1.436891176788182065e+03 2.329015925606622295e-01
1.436673517804641506e+03 2.307846433693976906e-01
1.436673395661553059e+03 2.281057886657616163e-01
1.436455614534924052e+03 2.298939401126055271e-01
1.436237833408295046e+03 2.320491795394338530e-01
1.436020296567842934e+03 2.275363705895034061e-01
1.435802759727390821e+03 2.218311729533185839e-01
1.435585222886938709e+03 2.275423802238741300e-01
1.435367808189575044e+03 2.263414025775442318e-01
1.435150515635299598e+03 2.281897685853369329e-01
1.434933223081024380e+03 2.299157664149586999e-01
1.434715930526748934e+03 2.276268100940484485e-01
1.434498882258650610e+03 2.315388814058618183e-01
1.434281711847463612e+03 2.298917216018004084e-01
1.434064663579365060e+03 2.286248381470129820e-01
1.433847737454354956e+03 2.277997422345283129e-01
