# Wavelength, Reflectance
1.644672825766623419e+03 6.228283948510212609e-01
1.643806736899435919e+03 6.407429562262518807e-01
1.642941502524435919e+03 6.362600403671311300e-01
1.642077244711935919e+03 6.168628717674931039e-01
1.641213841391623419e+03 6.119589478056870480e-01
1.640351536704123419e+03 6.100848122388418115e-01
1.639490086508810919e+03 6.258218881171880854e-01
1.638629612875998419e+03 5.894403872322090399e-01
1.637769993735373419e+03 6.067002870802969960e-01
1.636911473227560919e+03 5.782956461669577219e-01
1.636053807211935919e+03 5.840825592222365081e-01
1.635197117758810919e+03 5.697094885698219535e-01
1.634341404868185919e+03 5.773873221000827005e-01
1.633486546469748419e+03 5.564197376107874460e-01
1.632632664633810919e+03 5.658495191860249962e-01
1.631779637290060919e+03 5.514352433736618986e-01
1.630927586508810919e+03 5.379986996797732068e-01
1.630076512290060919e+03 5.325743970021199480e-01
1.629226292563498419e+03 5.277864900622875055e-01
1.628377049399435919e+03 5.294613379927796126e-01
1.627528660727560919e+03 5.342275982139278456e-01
1.626681248618185919e+03 5.287441079773632646e-01
1.625834813071310919e+03 5.226050484465022405e-01
1.624989354086935919e+03 5.219980854371557566e-01
1.624144627524435919e+03 5.091631171067205752e-01
1.623300999594748419e+03 5.226482336547109142e-01
1.622458104086935919e+03 5.269291043295677435e-01
1.621616307211935919e+03 5.300242418516817322e-01
1.620775242758810919e+03 5.151744365897837907e-01
1.619935276938498419e+03 5.045517780380205375e-01
1.619096043540060919e+03 5.066200252971760909e-01
1.618257786704123419e+03 5.123328342684202452e-01
1.617420384360373419e+03 5.148968687195539795e-01
1.616583958579123419e+03 5.024099496160634448e-01
1.615748387290060919e+03 5.007953708104302404e-01
1.614913792563498419e+03 4.992682927449626495e-01
1.614080174399435919e+03 5.061082437446905447e-01
1.613247288657248419e+03 5.042776929033844224e-01
1.612415379477560919e+03 5.053013922575693151e-01
1.611584324790060919e+03 5.152202451610711220e-01
1.610754246665060919e+03 5.094796548744836562e-01
1.609925023032248419e+03 4.911113084766718373e-01
1.609096653891623419e+03 4.975413256361259640e-01
1.608269261313498419e+03 4.914416352888114625e-01
1.607442601157248419e+03 4.821771536163432237e-01
1.606616917563498419e+03 4.797352449879956904e-01
1.605792210532248419e+03 5.050614344039865422e-01
1.604968357993185919e+03 4.947136314150567538e-01
1.604145237875998419e+03 4.818317203406183857e-01
1.603323094321310919e+03 4.881542214771731891e-01
1.602501927329123419e+03 4.896115395485051702e-01
1.601681492758810919e+03 4.855536106534932839e-01
1.600862034750998419e+03 4.731177030858293997e-01
1.600043431235373419e+03 4.885729936869059875e-01
1.599225682211935919e+03 4.916761342030837034e-01
1.598408787680685919e+03 4.850614561570691374e-01
1.597592625571310919e+03 5.040877150020655062e-01
1.596777806235373419e+03 4.817017611880196615e-01
1.595963475180685919e+03 4.748415703863900772e-01
1.595149998618185919e+03 4.896525239131355733e-01
1.594337620688498419e+03 4.780133676249074814e-01
1.593525853110373419e+03 4.910224416617572918e-01
