# Wavelength, Reflectance
1.644321899566734146e+03 6.636657787544558706e-01
1.643455810699546646e+03 6.833292620890709657e-01
1.642590576324546646e+03 6.914926089827279077e-01
1.641726318512046646e+03 6.783154682550703862e-01
1.640862915191734146e+03 6.957649575919762075e-01
1.640000610504234146e+03 6.498366194034421728e-01
1.639139160308921646e+03 6.617485449467253034e-01
1.638278686676109146e+03 6.906013910903755493e-01
1.637419067535484146e+03 6.856604119014864107e-01
1.636560547027671646e+03 6.704345699952034554e-01
1.635702881012046646e+03 6.428179291653908223e-01
1.634846191558921646e+03 6.344317807883852467e-01
1.633990478668296646e+03 6.528767179959726885e-01
1.633135620269859146e+03 6.814009257697053457e-01
1.632281738433921646e+03 6.831590354749860206e-01
1.631428711090171646e+03 6.903608025180276719e-01
1.630576660308921646e+03 6.813074859916631310e-01
1.629725586090171646e+03 6.791576855741077168e-01
1.628875366363609146e+03 6.899924053733536011e-01
1.628026123199546646e+03 6.867855278619444670e-01
1.627177734527671646e+03 6.938147106393175445e-01
1.626330322418296646e+03 6.982283327310998544e-01
1.625483886871421646e+03 6.927097915909345982e-01
1.624638427887046646e+03 6.961764566500985296e-01
1.623793701324546646e+03 7.040015694678927183e-01
1.622950073394859146e+03 6.848717553952292647e-01
1.622107177887046646e+03 6.771796194635891775e-01
1.621265381012046646e+03 6.856532098003790265e-01
1.620424316558921646e+03 6.863648018759318514e-01
1.619584350738609146e+03 6.757482234879247374e-01
1.618745117340171646e+03 6.684636867002937688e-01
1.617906860504234146e+03 6.527351565431839253e-01
1.617069458160484146e+03 6.425942390898341516e-01
1.616233032379234146e+03 6.426984871444125780e-01
1.615397461090171646e+03 6.531007661069860859e-01
1.614562866363609146e+03 6.372199249741100635e-01
1.613729248199546646e+03 6.183987738252029187e-01
1.612896362457359146e+03 5.836359401708670624e-01
1.612064453277671646e+03 5.460407517943862699e-01
1.611233398590171646e+03 4.680299563831386567e-01
1.610403320465171646e+03 3.809128856415462394e-01
1.609574096832359146e+03 3.037509483037402758e-01
1.608745727691734146e+03 3.484067783156811760e-01
1.607918335113609146e+03 4.460662677211874594e-01
1.607091674957359146e+03 5.067686045599557598e-01
1.606265991363609146e+03 5.663868394866948819e-01
1.605441284332359146e+03 5.846894837890955765e-01
1.604617431793296646e+03 5.703796156147157292e-01
1.603794311676109146e+03 5.378363464784652326e-01
1.602972168121421646e+03 5.681899363160222149e-01
1.602151001129234146e+03 5.789649901163892443e-01
1.601330566558921646e+03 6.113849268845553686e-01
1.600511108551109146e+03 6.258016295133542739e-01
1.599692505035484146e+03 6.440767965749536472e-01
1.598874756012046646e+03 6.444378046750859346e-01
1.598057861480796646e+03 6.369964707395030512e-01
