# Wavelength, Reflectance
1.644817938107640657e+03 3.121393505842985916e-01
1.643951849240453157e+03 3.065422278815043144e-01
1.643086614865453157e+03 3.284993257238972841e-01
1.642222357052953157e+03 2.499559751791531892e-01
1.641358953732640657e+03 2.359773581008513810e-01
1.640496649045140657e+03 3.026705560607118595e-01
1.639635198849828157e+03 3.458304322394764596e-01
1.638774725217015657e+03 2.751234925762925942e-01
1.637915106076390657e+03 2.947057506365085011e-01
1.637056585568578157e+03 2.755860391869761061e-01
1.636198919552953157e+03 2.824226268176955879e-01
1.635342230099828157e+03 2.544917403598912498e-01
1.634486517209203157e+03 2.539199219319262513e-01
1.633631658810765657e+03 2.668892821395975057e-01
1.632777776974828157e+03 2.816944071685864026e-01
1.631924749631078157e+03 2.879663386881970433e-01
1.631072698849828157e+03 2.689542169611242595e-01
1.630221624631078157e+03 2.607140467990303745e-01
1.629371404904515657e+03 2.725655974212949362e-01
1.628522161740453157e+03 2.523659235623761932e-01
1.627673773068578157e+03 2.577897986942924158e-01
1.626826360959203157e+03 2.842552584931095083e-01
1.625979925412328157e+03 2.605534634524496185e-01
1.625134466427953157e+03 2.493488371147279947e-01
1.624289739865453157e+03 2.731685907849987771e-01
1.623446111935765657e+03 2.599503878236601451e-01
1.622603216427953157e+03 2.668736543422847163e-01
1.621761419552953157e+03 2.566982783442382510e-01
1.620920355099828157e+03 2.641944792030940237e-01
1.620080389279515657e+03 2.425749136839153441e-01
1.619241155881078157e+03 2.567789104297411029e-01
1.618402899045140657e+03 2.344528587605372305e-01
1.617565496701390657e+03 2.592691583167294200e-01
1.616729070920140657e+03 2.472866838676449353e-01
1.615893499631078157e+03 2.407672431737935548e-01
1.615058904904515657e+03 2.414035566973960212e-01
1.614225286740453157e+03 2.579644411371755375e-01
1.613392400998265657e+03 2.616500469142796770e-01
1.612560491818578157e+03 2.517297600091576992e-01
1.611729437131078157e+03 2.196428935710095509e-01
1.610899359006078157e+03 2.548856445912647262e-01
1.610070135373265657e+03 2.401265177005728613e-01
1.609241766232640657e+03 2.402844842000796954e-01
1.608414373654515657e+03 2.435542390147980851e-01
1.607587713498265657e+03 2.428130993999435827e-01
1.606762029904515657e+03 2.572258646665955273e-01
1.605937322873265657e+03 2.268449443234985263e-01
1.605113470334203157e+03 2.339954241588607375e-01
1.604290350217015657e+03 2.318983135142665131e-01
1.603468206662328157e+03 2.417315877824101900e-01
1.602647039670140657e+03 2.293390690007677257e-01
