# Wavelength, Reflectance
1.644198575818859126e+03 2.100497839071865935e-01
1.643332486951671626e+03 2.580691715872738268e-01
1.642467252576671626e+03 2.598247448843508112e-01
1.641602994764171626e+03 2.621058947462838185e-01
1.640739591443859126e+03 2.770632046776865254e-01
1.639877286756359126e+03 2.859833774130489115e-01
1.639015836561046626e+03 2.802785008052197102e-01
1.638155362928234126e+03 2.975902321579580456e-01
1.637295743787609126e+03 2.770862674905018030e-01
1.636437223279796626e+03 2.711387867596254941e-01
1.635579557264171626e+03 2.894939310419349932e-01
1.634722867811046626e+03 2.500989865075296525e-01
1.633867154920421626e+03 2.923680830835332922e-01
1.633012296521984126e+03 2.755703228908448765e-01
1.632158414686046626e+03 2.935687577705812790e-01
1.631305387342296626e+03 2.802607353813610924e-01
1.630453336561046626e+03 2.763854973868866693e-01
1.629602262342296626e+03 2.781643710709820749e-01
1.628752042615734126e+03 2.743889862801379143e-01
1.627902799451671626e+03 2.819133604054495645e-01
1.627054410779796626e+03 2.869178678442626529e-01
1.626206998670421626e+03 2.827059535737805329e-01
1.625360563123546626e+03 2.731615193185247814e-01
1.624515104139171626e+03 2.861007640823663434e-01
1.623670377576671626e+03 2.915192323582344036e-01
1.622826749646984126e+03 2.837115726014122208e-01
1.621983854139171626e+03 2.823168324421836961e-01
1.621142057264171626e+03 2.709002074211192546e-01
1.620300992811046626e+03 2.932966602072462070e-01
1.619461026990734126e+03 2.900071744911172922e-01
1.618621793592296626e+03 2.887033950035006735e-01
1.617783536756359126e+03 2.914794451879236248e-01
1.616946134412609126e+03 2.657720224695854783e-01
1.616109708631359126e+03 2.708776498466731186e-01
1.615274137342296626e+03 2.709058450606435242e-01
1.614439542615734126e+03 2.876202145639214502e-01
1.613605924451671626e+03 3.008086609572369619e-01
1.612773038709484126e+03 2.736575229424700884e-01
1.611941129529796626e+03 2.921455937678443249e-01
1.611110074842296626e+03 2.711167330366234807e-01
1.610279996717296626e+03 2.717442038602322918e-01
1.609450773084484126e+03 2.762188660525596862e-01
1.608622403943859126e+03 2.893243142433534754e-01
1.607795011365734126e+03 2.631207177414207066e-01
1.606968351209484126e+03 2.684246246104399214e-01
1.606142667615734126e+03 2.776289157295642740e-01
1.605317960584484126e+03 2.744997134763909052e-01
1.604494108045421626e+03 2.642823538272762729e-01
1.603670987928234126e+03 2.612640424248136028e-01
1.602848844373546626e+03 2.734812638280639807e-01
1.602027677381359126e+03 2.734679610060217758e-01
1.601207242811046626e+03 2.663570887916522634e-01
1.600387784803234126e+03 2.794946426637515691e-01
1.599569181287609126e+03 2.779926666857871487e-01
1.598751432264171626e+03 2.814133380295307796e-01
1.597934537732921626e+03 2.755513178658344775e-01
1.597118375623546626e+03 2.654455218954024365e-01
1.596303556287609126e+03 2.618805252349479806e-01
1.595489225232921626e+03 2.720673945850983211e-01
1.594675748670421626e+03 2.620830515918505244e-01
1.593863370740734126e+03 2.508450097308577709e-01
1.593051603162609126e+03 2.596923707308849139e-01
1.592240812146984126e+03 2.676270930342894983e-01
1.591430997693859126e+03 2.778504678061431421e-01
1.590621915662609126e+03 2.731064130713413696e-01
1.589813810193859126e+03 2.810645818386289796e-01
1.589006315076671626e+03 2.734655613340432612e-01
1.588199674451671626e+03 2.726900531940604222e-01
1.587394254529796626e+03 2.670556115207123882e-01
1.586589444959484126e+03 2.572408581303289310e-01
1.585785489881359126e+03 2.846179163190856176e-01
1.584982511365734126e+03 2.762466605399105934e-01
1.584180265271984126e+03 2.667699454833310502e-01
1.583378873670421626e+03 2.606364724665535815e-01
1.582578458631359126e+03 2.575493372313457097e-01
1.581778776014171626e+03 2.765407653434127644e-01
1.580980069959484126e+03 2.781066477660260050e-01
1.580181974256359126e+03 2.683005089953043321e-01
1.579384733045421626e+03 2.519292359175356322e-01
1.578588590467296626e+03 2.432638997735958875e-01
1.577793058240734126e+03 2.431320656319584106e-01
1.576998502576671626e+03 2.708399314225065080e-01
1.576204801404796626e+03 2.816377127264947933e-01
1.575411832654796626e+03 2.457196786508918096e-01
1.574619596326671626e+03 2.706780586562111957e-01
1.573828336561046626e+03 2.526107980637872230e-01
1.573037931287609126e+03 2.582255404043326541e-01
1.572248380506359126e+03 2.324073964436163819e-01
1.571459562146984126e+03 2.597377887204714297e-01
1.570671476209484126e+03 2.542761293797450306e-01
1.569884488904796626e+03 2.416482755591259912e-01
1.569098111951671626e+03 2.596035525413805112e-01
1.568312833631359126e+03 2.791132998130458343e-01
1.567528043592296626e+03 2.658626957340784469e-01
1.566744230115734126e+03 2.562553223083160470e-01
1.565961271131359126e+03 2.633700648313821446e-01
1.565179044568859126e+03 2.620895131176350645e-01
1.564397672498546626e+03 2.671125883116066135e-01
1.563617154920421626e+03 2.596043416965129191e-01
1.562837491834484126e+03 2.658798498815875266e-01
1.562058439100109126e+03 2.510174339893916362e-01
1.561280362928234126e+03 2.561440216784262036e-01
1.560503141248546626e+03 2.676206096065725792e-01
1.559726651990734126e+03 2.653971819941182142e-01
1.558950895154796626e+03 2.697692267682048617e-01
1.558175992811046626e+03 2.585504535424611450e-01
1.557402067029796626e+03 2.656947999374182912e-01
1.556628751600109126e+03 2.595782848517053654e-01
1.555856290662609126e+03 2.586958785464977817e-01
1.555084562146984126e+03 2.677876488090441542e-01
1.554313810193859126e+03 2.587884987483459742e-01
1.553543668592296626e+03 2.502080461807886236e-01
1.552774503553234126e+03 2.535869240510328360e-01
1.552774381482921626e+03 2.661961822931093735e-01
1.552518277967296626e+03 2.607353695479194822e-01
1.552262052381359126e+03 2.480562038448185513e-01
1.552006070936046626e+03 2.626412832560878763e-01
