# Wavelength, Reflectance
1.644318962242981343e+03 2.969415242013536682e-01
1.643452873375793843e+03 3.098524379321923039e-01
1.642587639000793843e+03 3.031119961692704257e-01
1.641723381188293843e+03 3.038784592119830319e-01
1.640859977867981343e+03 2.999041496968643528e-01
1.639997673180481343e+03 3.058871471039597556e-01
1.639136222985168843e+03 3.148453434046288857e-01
1.638275749352356343e+03 3.239612786688499946e-01
1.637416130211731343e+03 3.280903363534309891e-01
1.636557609703918843e+03 3.151140408875677812e-01
1.635699943688293843e+03 3.081206000782240606e-01
1.634843254235168843e+03 3.243950344473546243e-01
1.633987541344543843e+03 3.193194334620259034e-01
1.633132682946106343e+03 3.084564095717672871e-01
1.632278801110168843e+03 3.123312825429186979e-01
1.631425773766418843e+03 3.128802471301553312e-01
1.630573722985168843e+03 3.108690959785882502e-01
1.629722648766418843e+03 3.051009265293339046e-01
1.628872429039856343e+03 3.019300801824697511e-01
1.628023185875793843e+03 3.146201441848043845e-01
1.627174797203918843e+03 3.152198766757260406e-01
1.626327385094543843e+03 3.103966701031585784e-01
1.625480949547668843e+03 3.121627292883942806e-01
1.624635490563293843e+03 3.112784869345461281e-01
1.623790764000793843e+03 3.170350304612223891e-01
1.622947136071106343e+03 3.070206200763669901e-01
1.622104240563293843e+03 3.128668356151946828e-01
1.621262443688293843e+03 3.103423710668051227e-01
1.620421379235168843e+03 3.136762555415880671e-01
1.619581413414856343e+03 3.100352873147866894e-01
1.618742180016418843e+03 3.094377220964313890e-01
1.617903923180481343e+03 3.097212972638068718e-01
1.617066520836731343e+03 3.085114355888510795e-01
1.616230095055481343e+03 3.056072500470446429e-01
1.615394523766418843e+03 3.103424081235114373e-01
1.614559929039856343e+03 3.070934885460302466e-01
1.613726310875793843e+03 3.042374616425480571e-01
1.612893425133606343e+03 3.082491598428532820e-01
1.612061515953918843e+03 3.122029157154605494e-01
1.611230461266418843e+03 3.114422948194411900e-01
1.610400383141418843e+03 3.064466231252325756e-01
1.609571159508606343e+03 3.026853150920096325e-01
1.608742790367981343e+03 3.074913038761033501e-01
1.607915397789856343e+03 3.138762178951636228e-01
1.607088737633606343e+03 3.080246750252588761e-01
1.606263054039856343e+03 3.110879591306899283e-01
1.605438347008606343e+03 3.071662148877877252e-01
1.604614494469543843e+03 3.053068128026516503e-01
1.603791374352356343e+03 3.100406790922368150e-01
1.602969230797668843e+03 3.036203217496249995e-01
1.602148063805481343e+03 3.028671526493770805e-01
1.601327629235168843e+03 2.993743808595387135e-01
1.600508171227356343e+03 3.104236656527147309e-01
1.599689567711731343e+03 3.062472963115714375e-01
1.598871818688293843e+03 3.036156513341718433e-01
1.598054924157043843e+03 3.023508839810280513e-01
1.597238762047668843e+03 3.091840629815907349e-01
1.596423942711731343e+03 3.047998422888774650e-01
1.595609611657043843e+03 3.092766157098434943e-01
1.594796135094543843e+03 3.069710008064851503e-01
1.593983757164856343e+03 3.038165229593713934e-01
1.593171989586731343e+03 3.067383187590646543e-01
1.592361198571106343e+03 3.036922496153854345e-01
1.591551384117981343e+03 3.036104441987681479e-01
1.590742302086731343e+03 3.036541866958744618e-01
1.589934196617981343e+03 3.146970685789821087e-01
1.589126701500793843e+03 3.007792968156812741e-01
1.588320060875793843e+03 3.051292032299037227e-01
1.587514640953918843e+03 3.074428831453051014e-01
1.586709831383606343e+03 3.063594142263947329e-01
1.585905876305481343e+03 3.086706318027626628e-01
1.585102897789856343e+03 3.036852076085295171e-01
1.584300651696106343e+03 3.075958210142474281e-01
1.583499260094543843e+03 3.040798056495745971e-01
1.582698845055481343e+03 3.127474839452186184e-01
1.581899162438293843e+03 3.052574598510925941e-01
1.581100456383606343e+03 3.082226667635382111e-01
1.580302360680481343e+03 2.999281578713254293e-01
1.579505119469543843e+03 3.049510742080606129e-01
1.578708976891418843e+03 3.025304470935415435e-01
1.577913444664856343e+03 3.121640642122149867e-01
1.577118889000793843e+03 3.109240605358546961e-01
1.576325187828918843e+03 3.046986777899324816e-01
1.575532219078918843e+03 3.065982548581472900e-01
1.574739982750793843e+03 3.057249737352045749e-01
1.573948722985168843e+03 3.113965997168021138e-01
