# Wavelength, Reflectance
1.644470384830141938e+03 2.649408422752461134e-01
1.643604295962954438e+03 2.695504338789430632e-01
1.642739061587954438e+03 2.719107403055392447e-01
1.641874803775454438e+03 2.820648492388055928e-01
1.641011400455141938e+03 2.663335055525400397e-01
1.640149095767641938e+03 2.696081563322558772e-01
1.639287645572329438e+03 2.704449246638172544e-01
1.638427171939516938e+03 2.604880727189247680e-01
1.637567552798891938e+03 2.640881343124359959e-01
1.636709032291079438e+03 2.741572024052159606e-01
1.635851366275454438e+03 2.714619152384271095e-01
1.634994676822329438e+03 2.664394307826657426e-01
1.634138963931704438e+03 2.667733670706924354e-01
1.633284105533266938e+03 2.704388260817568446e-01
1.632430223697329438e+03 2.726673255586757327e-01
1.631577196353579438e+03 2.597261499765157189e-01
1.630725145572329438e+03 2.625112911685042461e-01
1.629874071353579438e+03 2.562407225867527893e-01
1.629023851627016938e+03 2.582668814770231469e-01
1.628174608462954438e+03 2.523722129318386465e-01
1.627326219791079438e+03 2.604060991579498219e-01
1.626478807681704438e+03 2.561890965378130214e-01
1.625632372134829438e+03 2.549333918391143428e-01
1.624786913150454438e+03 2.562425175775330244e-01
1.623942186587954438e+03 2.556359162345552272e-01
1.623098558658266938e+03 2.596553680707061051e-01
1.622255663150454438e+03 2.512322793895261364e-01
1.621413866275454438e+03 2.613876526644965392e-01
1.620572801822329438e+03 2.533552772345435411e-01
1.619732836002016938e+03 2.504672832483685330e-01
1.618893602603579438e+03 2.545966810959525151e-01
1.618055345767641938e+03 2.514219151214968639e-01
1.617217943423891938e+03 2.510852665783384619e-01
1.616381517642641938e+03 2.474390294720956174e-01
1.615545946353579438e+03 2.491744044750687781e-01
1.614711351627016938e+03 2.569655054504085823e-01
1.613877733462954438e+03 2.470272160782666648e-01
1.613044847720766938e+03 2.538516386309672690e-01
1.612212938541079438e+03 2.514254983787307385e-01
1.611381883853579438e+03 2.557396030769019113e-01
1.610551805728579438e+03 2.483976250290012011e-01
1.609722582095766938e+03 2.510764655800087897e-01
1.608894212955141938e+03 2.494334791098625770e-01
1.608066820377016938e+03 2.472134533131615242e-01
1.607240160220766938e+03 2.491966722442580662e-01
1.606414476627016938e+03 2.473366430045641495e-01
1.605589769595766938e+03 2.521876122070190740e-01
1.604765917056704438e+03 2.428395147051190528e-01
1.603942796939516938e+03 2.509984482226768066e-01
1.603120653384829438e+03 2.462758803956118792e-01
1.602299486392641938e+03 2.480610161583668427e-01
1.601479051822329438e+03 2.511258778838065253e-01
1.600659593814516938e+03 2.425472762622471745e-01
1.599840990298891938e+03 2.464040799666883386e-01
1.599023241275454438e+03 2.476210064419591961e-01
1.598206346744204438e+03 2.462620419438802388e-01
1.597390184634829438e+03 2.537622597139270741e-01
